model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2025-10-24,LG9,BUY,HOLD,0.29449758,0.28478226,0.4207202,3,Construction & Materials,6.0,1200.0,SELL,-0.1333333333333333,0.12622261,0.4207202,0.12622261,2026-06-03 08:51:00
model3,2025-10-27,LG9,SELL,HOLD,0.41462559,0.2761073,0.30926707,3,Construction & Materials,6.1,100.0,SELL,-0.1475409836065573,-0.10535851,0.41462559,-0.10535851,2026-06-03 08:51:00
model3,2025-11-10,LG9,BUY,BUY,0.19419819,0.15275738,0.65304446,3,Construction & Materials,5.2,900.0,BUY,0.1153846153846154,0.45884627,0.65304446,0.45884627,2026-06-03 08:51:00
model3,2025-11-28,LG9,BUY,HOLD,0.2883203,0.24866581,0.4630139,3,Construction & Materials,5.2,100.0,BUY,0.1923076923076923,0.17469358,0.4630139,0.17469358,2026-06-03 08:51:00
model3,2025-12-12,LG9,SELL,HOLD,0.5235136,0.18588316,0.29060322,3,Construction & Materials,5.8,100.0,BUY,0.0689655172413794,-0.2329104,0.5235136,-0.2329104,2026-06-03 08:51:00
model3,2025-12-17,LG9,SELL,SELL,0.6379384,0.14231144,0.21975012,3,Construction & Materials,6.5,100.0,SELL,-0.1846153846153846,-0.41818827,0.6379384,-0.41818827,2026-06-03 08:51:00
model3,2026-02-02,LG9,BUY,HOLD,0.325372,0.15281746,0.52181053,3,Construction & Materials,4.0,5300.0,BUY,0.175,0.19643852,0.52181053,0.19643852,2026-06-03 08:51:00
model3,2026-02-25,LG9,SELL,HOLD,0.46055993,0.14715102,0.39228907,3,Construction & Materials,5.3,100.0,BUY,0.1698113207547169,-0.06827086,0.46055993,-0.06827086,2026-06-03 08:51:00
model3,2026-02-26,LG9,SELL,HOLD,0.5810564,0.12927853,0.28966504,3,Construction & Materials,5.8,100.0,SELL,-0.0344827586206897,-0.29139137,0.5810564,-0.29139137,2026-06-03 08:51:00
model3,2026-02-27,LG9,SELL,SELL,0.6656548,0.12131802,0.21302725,3,Construction & Materials,6.5,200.0,SELL,-0.1692307692307691,-0.45262754,0.6656548,-0.45262754,2026-06-03 08:51:00
model3,2026-03-02,LG9,SELL,HOLD,0.38909888,0.23183466,0.37906644,3,Construction & Materials,5.3,1900.0,BUY,0.1698113207547169,-0.010032445,0.38909888,-0.010032445,2026-06-03 08:51:00
model3,2026-03-10,LG9,SELL,HOLD,0.5001821,0.16125086,0.33856702,3,Construction & Materials,6.2,200.0,BUY,0.0483870967741935,-0.16161507,0.5001821,-0.16161507,2026-06-03 08:51:00
model3,2026-03-17,LG9,SELL,HOLD,0.4295471,0.17013028,0.40032268,3,Construction & Materials,5.6,400.0,BUY,0.1607142857142858,-0.029224426,0.4295471,-0.029224426,2026-06-03 08:51:00
model3,2026-03-18,LG9,BUY,HOLD,0.24364808,0.21497813,0.54137385,3,Construction & Materials,5.4,3700.0,BUY,0.1666666666666665,0.29772577,0.54137385,0.29772577,2026-06-03 08:51:00
model3,2026-03-19,LG9,SELL,HOLD,0.56501615,0.16997665,0.2650072,3,Construction & Materials,6.2,100.0,SELL,-0.1290322580645161,-0.30000895,0.56501615,-0.30000895,2026-06-03 08:51:00
model3,2026-03-24,LG9,SELL,HOLD,0.5144867,0.17041723,0.3150961,3,Construction & Materials,6.5,1000.0,SELL,-0.1999999999999999,-0.19939056,0.5144867,-0.19939056,2026-06-03 08:51:00
model3,2026-04-02,LG9,SELL,HOLD,0.47000816,0.18376927,0.34622258,3,Construction & Materials,6.3,200.0,SELL,-0.1746031746031745,-0.123785585,0.47000816,-0.123785585,2026-06-03 08:51:00
model3,2026-04-03,LG9,BUY,HOLD,0.3058844,0.21121585,0.48289976,3,Construction & Materials,5.4,1100.0,HOLD,0.0,0.17701536,0.48289976,0.17701536,2026-06-03 08:51:00
model3,2026-04-06,LG9,BUY,HOLD,0.36389488,0.14172485,0.49438027,3,Construction & Materials,5.0,100.0,SELL,-0.08,0.13048539,0.49438027,0.13048539,2026-06-03 08:51:00
model3,2026-04-07,LG9,BUY,HOLD,0.38356045,0.18601714,0.43042246,3,Construction & Materials,5.2,1300.0,SELL,-0.1730769230769231,0.046862006,0.43042246,0.046862006,2026-06-03 08:51:00
model3,2026-04-08,LG9,BUY,HOLD,0.37416568,0.14045563,0.48537865,3,Construction & Materials,4.6,100.0,BUY,0.1956521739130436,0.11121297,0.48537865,0.11121297,2026-06-03 08:51:00
model3,2026-04-09,LG9,SELL,HOLD,0.41898105,0.2067035,0.37431547,3,Construction & Materials,5.2,1000.0,SELL,-0.0384615384615385,-0.044665575,0.41898105,-0.044665575,2026-06-03 08:51:00
model3,2026-04-10,LG9,SELL,HOLD,0.40809852,0.23714554,0.35475597,3,Construction & Materials,5.4,600.0,SELL,-0.0740740740740741,-0.05334255,0.40809852,-0.05334255,2026-06-03 08:51:00
model3,2026-04-13,LG9,BUY,HOLD,0.21343544,0.19838339,0.58818114,3,Construction & Materials,4.6,300.0,HOLD,-0.0217391304347824,0.3747457,0.58818114,0.3747457,2026-06-03 08:51:00
model3,2026-04-14,LG9,BUY,BUY,0.1921653,0.1493134,0.6585213,3,Construction & Materials,4.3,300.0,BUY,0.1627906976744186,0.46635598,0.6585213,0.46635598,2026-06-03 08:51:00
model3,2026-04-15,LG9,BUY,HOLD,0.39328477,0.20793061,0.39878464,3,Construction & Materials,5.5,300.0,SELL,-0.1818181818181817,0.0054998696,0.39878464,0.0054998696,2026-06-03 08:51:00
model3,2026-04-16,LG9,BUY,HOLD,0.31156325,0.19227275,0.49616405,3,Construction & Materials,5.0,700.0,HOLD,0.02,0.1846008,0.49616405,0.1846008,2026-06-03 08:51:00
model3,2026-04-17,LG9,BUY,HOLD,0.31817335,0.23177794,0.45004869,3,Construction & Materials,5.0,900.0,HOLD,0.02,0.13187534,0.45004869,0.13187534,2026-06-03 08:51:00
model3,2026-04-20,LG9,BUY,HOLD,0.2726375,0.19147922,0.53588325,3,Construction & Materials,4.5,4100.0,HOLD,0.0,0.26324576,0.53588325,0.26324576,2026-06-03 08:51:00
model3,2026-04-21,LG9,BUY,HOLD,0.3810363,0.22856596,0.39039773,3,Construction & Materials,5.0,1400.0,HOLD,0.02,0.009361416,0.39039773,0.009361416,2026-06-03 08:51:00
model3,2026-04-22,LG9,BUY,HOLD,0.2869561,0.16844302,0.54460084,3,Construction & Materials,4.5,100.0,HOLD,0.0,0.25764474,0.54460084,0.25764474,2026-06-03 08:51:00
model3,2026-04-29,LG9,BUY,HOLD,0.31312355,0.2888408,0.39803562,3,Construction & Materials,5.1,100.0,SELL,-0.0980392156862745,0.08491206,0.39803562,0.08491206,2026-06-03 08:51:00
model3,2026-05-04,LG9,BUY,HOLD,0.30056784,0.22442004,0.47501215,3,Construction & Materials,4.5,300.0,BUY,0.1111111111111111,0.17444432,0.47501215,0.17444432,2026-06-03 08:51:00
model3,2026-05-05,LG9,SELL,HOLD,0.44185174,0.22159436,0.3365539,3,Construction & Materials,5.1,100.0,HOLD,-0.0196078431372548,-0.10529783,0.44185174,-0.10529783,2026-06-03 08:51:00
model3,2026-05-07,LG9,BUY,HOLD,0.24972108,0.15838674,0.5918922,3,Construction & Materials,4.5,100.0,HOLD,0.0,0.3421711,0.5918922,0.3421711,2026-06-03 08:51:00
model3,2026-05-11,LG9,BUY,BUY,0.2697661,0.11394604,0.6162879,3,Construction & Materials,4.0,100.0,BUY,0.125,0.3465218,0.6162879,0.3465218,2026-06-03 08:51:00
model3,2026-05-12,LG9,BUY,HOLD,0.28638703,0.18358849,0.53002447,3,Construction & Materials,4.6,100.0,HOLD,-0.0217391304347824,0.24363744,0.53002447,0.24363744,2026-06-03 08:51:00
model3,2024-10-18,LHC,HOLD,HOLD,0.1281833,0.7527425,0.11907415,3,Construction & Materials,73.86,18600.0,HOLD,-0.0093419983753045,-0.009109154,0.7527425,-0.009109154,2026-06-03 08:51:00
model3,2024-10-21,LHC,HOLD,HOLD,0.077873684,0.8316605,0.090465754,3,Construction & Materials,73.86,18300.0,HOLD,-0.0066341727592742,0.01259207,0.8316605,0.01259207,2026-06-03 08:51:00
model3,2024-10-22,LHC,HOLD,HOLD,0.1331729,0.75451916,0.11230796,3,Construction & Materials,72.18,6600.0,HOLD,0.0178719866999168,-0.020864941,0.75451916,-0.020864941,2026-06-03 08:51:00
model3,2024-10-23,LHC,HOLD,HOLD,0.19102617,0.63921,0.1697639,3,Construction & Materials,74.45,167201.0,HOLD,-0.0171927468099395,-0.021262273,0.63921,-0.021262273,2026-06-03 08:51:00
model3,2024-10-24,LHC,HOLD,HOLD,0.15388723,0.67964846,0.16646434,3,Construction & Materials,72.28,6200.0,HOLD,0.0150802434975096,0.0125771165,0.67964846,0.0125771165,2026-06-03 08:51:00
model3,2024-10-25,LHC,HOLD,HOLD,0.12185659,0.7405021,0.1376413,3,Construction & Materials,73.17,18300.0,HOLD,0.0041000410004099,0.015784703,0.7405021,0.015784703,2026-06-03 08:51:00
model3,2024-10-28,LHC,HOLD,HOLD,0.16294555,0.6592054,0.17784904,3,Construction & Materials,73.37,35401.0,HOLD,-0.0174458225432738,0.014903486,0.6592054,0.014903486,2026-06-03 08:51:00
model3,2024-10-29,LHC,HOLD,HOLD,0.20416124,0.6351752,0.16066349,3,Construction & Materials,73.47,10800.0,HOLD,-0.004083299305839,-0.043497756,0.6351752,-0.043497756,2026-06-03 08:51:00
model3,2024-10-30,LHC,HOLD,HOLD,0.14478892,0.7424899,0.11272126,3,Construction & Materials,73.17,3500.0,HOLD,-0.00273336066694,-0.032067664,0.7424899,-0.032067664,2026-06-03 08:51:00
model3,2024-10-31,LHC,HOLD,HOLD,0.12000329,0.75297576,0.1270209,3,Construction & Materials,73.37,12200.0,HOLD,-0.0080414338285402,0.007017605,0.75297576,0.007017605,2026-06-03 08:51:00
model3,2024-11-01,LHC,HOLD,HOLD,0.14024,0.73665583,0.12310413,3,Construction & Materials,73.47,11501.0,SELL,-0.0269497754185382,-0.017135866,0.73665583,-0.017135866,2026-06-03 08:51:00
model3,2024-11-04,LHC,HOLD,HOLD,0.13908686,0.6950952,0.16581798,3,Construction & Materials,72.09,13601.0,HOLD,0.0054099042863087,0.026731119,0.6950952,0.026731119,2026-06-03 08:51:00
model3,2024-11-05,LHC,HOLD,HOLD,0.14454234,0.7352514,0.12020619,3,Construction & Materials,73.17,1000.0,HOLD,-0.017493508268416,-0.024336144,0.7352514,-0.024336144,2026-06-03 08:51:00
model3,2024-11-06,LHC,HOLD,HOLD,0.13224569,0.7534504,0.1143039,3,Construction & Materials,72.97,2000.0,HOLD,-0.016171029190078,-0.017941788,0.7534504,-0.017941788,2026-06-03 08:51:00
model3,2024-11-07,LHC,HOLD,HOLD,0.1472521,0.7264716,0.12627633,3,Construction & Materials,72.78,22800.0,HOLD,-0.0108546303929651,-0.020975769,0.7264716,-0.020975769,2026-06-03 08:51:00
model3,2024-11-11,LHC,HOLD,HOLD,0.14448242,0.71499026,0.14052738,3,Construction & Materials,71.49,3000.0,HOLD,0.0055951881382012,-0.0039550364,0.71499026,-0.0039550364,2026-06-03 08:51:00
model3,2024-11-12,LHC,HOLD,HOLD,0.16523983,0.71807915,0.11668103,3,Construction & Materials,72.48,700.0,HOLD,-0.0095198675496688,-0.048558794,0.71807915,-0.048558794,2026-06-03 08:51:00
model3,2024-11-13,LHC,HOLD,HOLD,0.14708047,0.73706025,0.1158593,3,Construction & Materials,71.89,4000.0,HOLD,-0.0013910140492418,-0.031221166,0.73706025,-0.031221166,2026-06-03 08:51:00
