time,symbol,low
2020-06-22 07:00:00,NSC,44.26
2020-06-23 07:00:00,NSC,44.47
2020-06-24 07:00:00,NSC,44.4
2020-06-25 07:00:00,NSC,43.83
2020-06-26 07:00:00,NSC,43.9
2020-06-29 07:00:00,NSC,44.12
2020-06-30 07:00:00,NSC,44.33
2020-07-01 07:00:00,NSC,44.4
2020-07-02 07:00:00,NSC,44.04
2020-07-03 07:00:00,NSC,43.48
2020-07-06 07:00:00,NSC,44.4
2020-07-07 07:00:00,NSC,44.4
2020-07-08 07:00:00,NSC,44.47
2020-07-09 07:00:00,NSC,44.47
2020-07-10 07:00:00,NSC,44.76
2020-07-13 07:00:00,NSC,44.4
2020-07-14 07:00:00,NSC,44.4
2020-07-15 07:00:00,NSC,43.97
2020-07-16 07:00:00,NSC,44.76
2020-07-17 07:00:00,NSC,44.76
2020-07-20 07:00:00,NSC,44.9
2020-07-21 07:00:00,NSC,44.9
2020-07-22 07:00:00,NSC,44.76
2020-07-23 07:00:00,NSC,44.97
2020-07-24 07:00:00,NSC,43.69
2020-07-27 07:00:00,NSC,41.91
2020-07-28 07:00:00,NSC,42.27
2020-07-29 07:00:00,NSC,41.91
2020-07-30 07:00:00,NSC,43.26
2020-07-31 07:00:00,NSC,44.76
2020-08-03 07:00:00,NSC,44.76
2020-08-04 07:00:00,NSC,44.76
2020-08-05 07:00:00,NSC,43.76
2020-08-06 07:00:00,123,42.27
2020-08-07 07:00:00,NSC,43.62
2020-08-10 07:00:00,???,43.55
2020-08-11 07:00:00,NSC,44.12
2020-08-12 07:00:00,NSC,44.4
2020-08-13 07:00:00,NSC,44.61
2020-08-14 07:00:00,NSC,44.76
2020-08-17 07:00:00,NSC,44.76
2020-08-18 07:00:00,NSC,44.76
2020-08-19 07:00:00,NSC,45.25
2020-08-20 07:00:00,NSC,47.17
2020-08-21 07:00:00,NSC,46.96
2020-08-24 07:00:00,NSC,47.38
2020-08-25 07:00:00,NSC,48.17
2020-08-26 07:00:00,NSC,48.24
2020-08-27 07:00:00,NSC,48.31
2020-08-28 07:00:00,NSC,48.52
2020-08-31 07:00:00,NSC,49.23
2020-09-01 07:00:00,NSC,49.66
2020-09-03 07:00:00,NSC,48.31
2020-09-04 07:00:00,NSC,48.17
2020-09-07 07:00:00,NSC,48.88
2020-09-08 07:00:00,NSC,48.66
2020-09-09 07:00:00,NSC,49.02
2020-09-10 07:00:00,NSC,52.85
2020-09-11 07:00:00,NSC,51.43
2020-09-14 07:00:00,NSC,51.5
2020-09-15 07:00:00,NSC,52.29
2020-09-16 07:00:00,NSC,51.79
2020-09-17 07:00:00,NSC,51.43
2020-09-18 07:00:00,NSC,51.5
2020-09-21 07:00:00,NSC,51.86
2020-09-22 07:00:00,NSC,51.79
2020-09-23 07:00:00,NSC,51.86
2020-09-24 07:00:00,NSC,51.5
2020-09-25 07:00:00,NSC,51.08
2020-09-28 07:00:00,NSC,51.65
2020-09-29 07:00:00,NSC,51.72
2020-09-30 07:00:00,NSC,51.72
2020-10-01 07:00:00,NSC,51.72
2020-10-02 07:00:00,NSC,50.92
2020-10-05 07:00:00,NSC,50.92
2020-10-06 07:00:00,NSC,51.06
2020-10-07 07:00:00,NSC,51.28
2020-10-08 07:00:00,NSC,51.14
2020-10-09 07:00:00,NSC,51.21
2020-10-12 07:00:00,NSC,51.28
2020-10-13 07:00:00,NSC,50.99
2020-10-14 07:00:00,NSC,50.77
2020-10-15 07:00:00,NSC,50.92
2020-10-16 07:00:00,NSC,51.06
2020-10-19 07:00:00,NSC,51.21
2020-10-20 07:00:00,NSC,51.5
2020-10-21 07:00:00,NSC,51.5
2020-10-22 07:00:00,NSC,51.35
2020-10-23 07:00:00,NSC,51.5
2020-10-26 07:00:00,NSC,51.5
2020-10-27 07:00:00,NSC,50.63
2020-10-28 07:00:00,NSC,48.6
2020-10-29 07:00:00,NSC,48.74
2020-10-30 07:00:00,NSC,50.34
2020-11-02 07:00:00,NSC,50.34
2020-11-03 07:00:00,NSC,49.47
2020-11-04 07:00:00,NSC,50.12
2020-11-05 07:00:00,NSC,50.84
2020-11-06 07:00:00,NSC,50.05
2020-11-09 07:00:00,NSC,49.54
2020-11-10 07:00:00,NSC,50.05
2020-11-11 07:00:00,NSC,50.84
2020-11-12 07:00:00,NSC,50.63
2020-11-13 07:00:00,NSC,50.48
2020-11-16 07:00:00,NSC,50.55
2020-11-17 07:00:00,NSC,50.63
2020-11-18 07:00:00,NSC,51.35
2020-11-19 07:00:00,NSC,52.95
2020-11-20 07:00:00,NSC,53.02
2020-11-23 07:00:00,NSC,53.67
2020-11-24 07:00:00,NSC,53.67
2020-11-25 07:00:00,NSC,53.67
2020-11-26 07:00:00,NSC,51.14
2020-11-27 07:00:00,NSC,52.95
2020-11-30 07:00:00,NSC,53.09
2020-12-01 07:00:00,NSC,53.24
2020-12-02 07:00:00,NSC,53.82
2020-12-03 07:00:00,NSC,54.76
2020-12-04 07:00:00,NSC,54.98
2020-12-07 07:00:00,NSC,55.12
2020-12-08 07:00:00,NSC,56.21
2020-12-09 07:00:00,NSC,56.86
2020-12-10 07:00:00,NSC,57.01
2020-12-11 07:00:00,NSC,56.94
2020-12-14 07:00:00,NSC,57.3
2020-12-15 07:00:00,NSC,57.37
2020-12-16 07:00:00,NSC,57.66
2020-12-17 07:00:00,NSC,56.94
2020-12-18 07:00:00,NSC,56.94
2020-12-21 07:00:00,NSC,58.1
2020-12-22 07:00:00,NSC,58.39
2020-12-23 07:00:00,NSC,58.82
2020-12-24 07:00:00,NSC,58.02
2020-12-25 07:00:00,NSC,57.3
2020-12-28 07:00:00,NSC,58.46
2020-12-29 07:00:00,NSC,58.02
2020-12-30 07:00:00,NSC,57.74
2020-12-31 07:00:00,NSC,57.44
2021-01-05 07:00:00,NSC,59.11
2021-01-06 07:00:00,NSC,59.11
2021-01-07 07:00:00,NSC,59.62
2021-01-08 07:00:00,NSC,61.87
2021-01-11 07:00:00,NSC,61.64
2021-01-12 07:00:00,NSC,60.67
2021-01-13 07:00:00,NSC,60.67
2021-01-14 07:00:00,NSC,60.22
2021-01-15 07:00:00,NSC,59.84
2021-01-18 07:00:00,NSC,60.37
2021-01-19 07:00:00,NSC,56.78
2021-01-20 07:00:00,NSC,56.04
2021-01-21 07:00:00,NSC,58.43
2021-01-22 07:00:00,NSC,59.02
2021-01-25 07:00:00,NSC,56.78
2021-01-26 07:00:00,NSC,58.28
2021-01-27 07:00:00,NSC,57.16
2021-01-28 07:00:00,NSC,53.57
2021-01-29 07:00:00,NSC,50.06
2021-02-01 07:00:00,NSC,52.82
2021-02-02 07:00:00,NSC,51.63
2021-02-03 07:00:00,NSC,53.42
2021-02-04 07:00:00,NSC,53.79
2021-02-05 07:00:00,NSC,54.32
2021-02-08 07:00:00,NSC,54.32
2021-02-09 07:00:00,NSC,54.91
2021-02-17 07:00:00,NSC,53.27
2021-02-18 07:00:00,NSC,55.29
2021-02-19 07:00:00,NSC,55.14
2021-02-22 07:00:00,NSC,55.66
2021-02-23 07:00:00,NSC,56.41
2021-02-24 07:00:00,NSC,54.62
2021-02-25 07:00:00,NSC,56.48
2021-02-26 07:00:00,NSC,56.48
2021-03-01 07:00:00,NSC,56.78
2021-03-02 07:00:00,NSC,57.3
2021-03-03 07:00:00,NSC,57.3
2021-03-04 07:00:00,NSC,56.04
2021-03-05 07:00:00,NSC,56.78
2021-03-08 07:00:00,NSC,56.86
2021-03-09 07:00:00,NSC,56.48
2021-03-10 07:00:00,NSC,56.04
2021-03-11 07:00:00,NSC,57.46
2021-03-12 07:00:00,NSC,57.38
2021-03-15 07:00:00,NSC,57.38
2021-03-16 07:00:00,NSC,55.66
2021-03-17 07:00:00,NSC,56.11
2021-03-18 07:00:00,NSC,56.04
2021-03-19 07:00:00,NSC,56.04
2021-03-22 07:00:00,NSC,55.29
2021-03-23 07:00:00,NSC,55.36
2021-03-24 07:00:00,NSC,54.91
2021-03-25 07:00:00,NSC,54.91
2021-03-26 07:00:00,NSC,54.91
2021-03-29 07:00:00,NSC,54.47
2021-04-06 07:00:00,NSC,55.21
2021-04-07 07:00:00,NSC,53.87
2021-04-08 07:00:00,NSC,54.91
2021-04-09 07:00:00,NSC,54.99
2021-04-12 07:00:00,NSC,53.79
2021-04-13 07:00:00,NSC,54.47
2021-04-14 07:00:00,NSC,54.54
2021-04-15 07:00:00,NSC,54.91
2021-04-16 07:00:00,NSC,53.79
2021-04-19 07:00:00,NSC,54.69
2021-04-20 07:00:00,NSC,55.36
2021-04-22 07:00:00,NSC,55.29
2021-04-23 07:00:00,NSC,54.24
2021-04-26 07:00:00,NSC,54.91
2021-04-27 07:00:00,NSC,53.87
2021-04-28 07:00:00,NSC,55.36
2021-04-29 07:00:00,NSC,54.84
2021-05-04 07:00:00,NSC,54.91
2021-05-05 07:00:00,NSC,54.62
2021-05-06 07:00:00,NSC,55.29
2021-05-07 07:00:00,NSC,55.21
2021-05-10 07:00:00,NSC,54.62
2021-05-11 07:00:00,NSC,55.29
2021-05-12 07:00:00,NSC,55.29
2021-05-13 07:00:00,NSC,54.54
2021-05-14 07:00:00,ZZZZZZ,54.69
2021-05-17 07:00:00,NSC,54.99
2021-05-18 07:00:00,NSC,54.62
2021-05-19 07:00:00,NSC,54.54
2021-05-20 07:00:00,NSC,54.54
2021-05-21 07:00:00,NSC,54.17
2021-05-24 07:00:00,NSC,54.24
2021-05-25 07:00:00,NSC,54.02
2021-05-26 07:00:00,NSC,54.17
2021-05-27 07:00:00,NSC,54.39
2021-05-28 07:00:00,NSC,54.54
2021-05-31 07:00:00,NSC,56.78
2021-06-01 07:00:00,NSC,58.2
2021-06-02 07:00:00,NSC,57.53
2021-06-03 07:00:00,NSC,58.65
2021-06-04 07:00:00,NSC,59.4
2021-06-07 07:00:00,NSC,58.8
2021-06-08 07:00:00,NSC,59.02
2021-06-09 07:00:00,NSC,58.5
2021-06-10 07:00:00,NSC,58.28
2021-06-11 07:00:00,NSC,58.35
2021-06-14 07:00:00,NSC,59.02
2021-06-15 07:00:00,NSC,59.62
2021-06-16 07:00:00,NSC,60.14
2021-06-17 07:00:00,NSC,60.67
2021-06-18 07:00:00,NSC,60.44
2021-06-21 07:00:00,NSC,62.09
2021-06-22 07:00:00,NSC,63.51
2021-06-23 07:00:00,NSC,62.01
2021-06-24 07:00:00,NSC,62.09
2021-06-25 07:00:00,NSC,62.15
2021-06-28 07:00:00,NSC,61.23
2021-06-29 07:00:00,NSC,61.23
2021-06-30 07:00:00,NSC,60.46
2021-07-01 07:00:00,NSC,60.85
2021-07-02 07:00:00,NSC,60.46
2021-07-05 07:00:00,NSC,60.08
2021-07-06 07:00:00,NSC,59.7
2021-07-07 07:00:00,NSC,58.93
2021-07-08 07:00:00,NSC,58.55
2021-07-09 07:00:00,NSC,57.48
2021-07-12 07:00:00,NSC,57.17
2021-07-13 07:00:00,A@,57.4
2021-07-14 07:00:00,NSC,60.08
2021-07-15 07:00:00,NSC,58.93
2021-07-16 07:00:00,NSC,56.48
2021-07-19 07:00:00,NSC,57.48
2021-07-20 07:00:00,NSC,59.62
2021-07-21 07:00:00,NSC,59.54
2021-07-22 07:00:00,NSC,58.78
2021-07-26 07:00:00,NSC,60.08
2021-07-27 07:00:00,NSC,60.23
2021-07-28 07:00:00,NSC,61.23
2021-07-29 07:00:00,NSC,61.23
2021-07-30 07:00:00,NSC,57.56
2021-08-02 07:00:00,NSC,59.01
2021-08-03 07:00:00,NSC,57.78
2021-08-04 07:00:00,NSC,57.63
2021-08-05 07:00:00,NSC,56.25
2021-08-06 07:00:00,NSC,56.41
2021-08-09 07:00:00,NSC,56.1
2021-08-10 07:00:00,NSC,57.32
2021-08-11 07:00:00,NSC,57.56
2021-08-12 07:00:00,NSC,58.17
2021-08-13 07:00:00,NSC,58.32
2021-08-16 07:00:00,NSC,59.47
2021-08-17 07:00:00,NSC,57.94
2021-08-18 07:00:00,NSC,58.01
2021-08-19 07:00:00,NSC,58.17
2021-08-20 07:00:00,NSC,57.86
2021-08-23 07:00:00,NSC,57.1
2021-08-24 07:00:00,NSC,57.71
2021-08-25 07:00:00,NSC,57.25
2021-08-26 07:00:00,NSC,57.56
2021-08-27 07:00:00,NSC,57.63
2021-09-06 07:00:00,NSC,59.62
2021-09-07 07:00:00,NSC,60.08
2021-09-08 07:00:00,NSC,58.4
2021-09-09 07:00:00,NSC,59.7
2021-09-10 07:00:00,NSC,59.01
2021-09-13 07:00:00,NSC,60.0
2021-09-14 07:00:00,NSC,59.93
2021-09-15 07:00:00,NSC,60.46
2021-09-16 07:00:00,NSC,61.3
2021-09-17 07:00:00,NSC,60.85
2021-09-20 07:00:00,NSC,59.93
2021-09-21 07:00:00,NSC,60.46
2021-09-22 07:00:00,NSC,60.23
2021-09-23 07:00:00,NSC,59.77
2021-09-24 07:00:00,NSC,61.08
2021-09-27 07:00:00,NSC,61.3
2021-09-28 07:00:00,NSC,59.77
2021-09-29 07:00:00,NSC,61.23
2021-09-30 07:00:00,NSC,62.68
2021-10-01 07:00:00,NSC,61.23
2021-10-04 07:00:00,NSC,61.84
2021-10-05 07:00:00,NSC,62.76
2021-10-06 07:00:00,NSC,62.91
2021-10-07 07:00:00,NSC,63.14
2021-10-08 07:00:00,NSC,62.84
2021-10-11 07:00:00,NSC,62.76
2021-10-12 07:00:00,NSC,62.76
2021-10-13 07:00:00,NSC,62.76
2021-10-14 07:00:00,NSC,61.46
2021-10-15 07:00:00,NSC,61.99
2021-10-18 07:00:00,NSC,61.99
2021-10-19 07:00:00,NSC,62.68
2021-10-20 07:00:00,NSC,61.3
2021-10-21 07:00:00,NSC,61.84
2021-10-22 07:00:00,NSC,61.99
2021-10-25 07:00:00,NSC,61.76
2021-10-26 07:00:00,NSC,61.76
2021-10-27 07:00:00,NSC,61.38
2021-10-28 07:00:00,NSC,61.61
2021-10-29 07:00:00,NSC,62.15
2021-11-01 07:00:00,NSC,62.07
2021-11-02 07:00:00,NSC,61.99
2021-11-03 07:00:00,NSC,61.61
2021-11-04 07:00:00,NSC,61.54
2021-11-05 07:00:00,NSC,61.99
2021-11-08 07:00:00,NSC,62.07
2021-11-09 07:00:00,NSC,61.99
2021-11-10 07:00:00,NSC,61.99
2021-11-11 07:00:00,NSC,61.99
2021-11-12 07:00:00,NSC,61.23
2021-11-15 07:00:00,NSC,61.46
2021-11-16 07:00:00,NSC,61.23
2021-11-17 07:00:00,NSC,60.92
2021-11-18 07:00:00,NSC,60.92
2021-11-19 07:00:00,NSC,61.23
2021-11-22 07:00:00,NSC,61.23
2021-11-23 07:00:00,NSC,60.39
2021-11-24 07:00:00,NSC,60.85
2021-11-25 07:00:00,NSC,61.23
2021-11-26 07:00:00,NSC,61.08
2021-11-29 07:00:00,NSC,61.61
2021-11-30 07:00:00,NSC,62.45
2021-12-01 07:00:00,NSC,64.9
2021-12-02 07:00:00,NSC,65.06
2021-12-03 07:00:00,NSC,65.67
2021-12-06 07:00:00,NSC,63.52
2021-12-07 07:00:00,NSC,63.52
2021-12-08 07:00:00,NSC,63.52
2021-12-09 07:00:00,NSC,64.29
2021-12-10 07:00:00,NSC,63.52
2021-12-13 07:00:00,NSC,63.6
2021-12-14 07:00:00,NSC,62.76
2021-12-15 07:00:00,NSC,62.84
2021-12-16 07:00:00,NSC,62.68
2021-12-17 07:00:00,NSC,61.99
2021-12-20 07:00:00,NSC,62.15
2021-12-21 07:00:00,NSC,62.15
2021-12-22 07:00:00,NSC,61.99
2021-12-23 07:00:00,NSC,61.3
2021-12-24 07:00:00,NSC,62.61
2021-12-27 07:00:00,NSC,61.46
2021-12-28 07:00:00,123,61.99
2021-12-29 07:00:00,NSC,61.3
2021-12-30 07:00:00,NSC,61.99
2021-12-31 07:00:00,NSC,62.72
2022-01-04 07:00:00,NSC,63.11
2022-01-05 07:00:00,NSC,62.72
2022-01-06 07:00:00,NSC,62.32
2022-01-07 07:00:00,NSC,62.48
2022-01-10 07:00:00,NSC,61.93
2022-01-11 07:00:00,NSC,61.93
2022-01-12 07:00:00,NSC,60.44
2022-01-13 07:00:00,NSC,61.22
2022-01-14 07:00:00,NSC,58.87
2022-01-17 07:00:00,NSC,59.19
2022-01-18 07:00:00,NSC,56.29
2022-01-19 07:00:00,NSC,57.23
2022-01-20 07:00:00,NSC,57.62
2022-01-21 07:00:00,NSC,59.42
2022-01-24 07:00:00,NSC,58.09
2022-01-25 07:00:00,NSC,58.72
2022-01-26 07:00:00,NSC,60.36
2022-01-27 07:00:00,NSC,60.36
2022-01-28 07:00:00,NSC,61.07
2022-02-07 07:00:00,NSC,60.36
2022-02-08 07:00:00,NSC,60.36
2022-02-09 07:00:00,NSC,60.52
2022-02-10 07:00:00,NSC,60.52
2022-02-11 07:00:00,NSC,61.15
2022-02-14 07:00:00,NSC,61.46
2022-02-15 07:00:00,NSC,61.93
2022-02-16 07:00:00,NSC,62.72
2022-02-17 07:00:00,NSC,61.38
2022-02-18 07:00:00,NSC,62.17
2022-02-21 07:00:00,NSC,61.93
2022-02-22 07:00:00,NSC,61.15
2022-02-23 07:00:00,NSC,61.93
2022-02-24 07:00:00,NSC,61.38
2022-02-25 07:00:00,NSC,61.93
2022-02-28 07:00:00,NSC,63.11
2022-03-01 07:00:00,NSC,63.26
2022-03-02 07:00:00,NSC,64.2
2022-03-03 07:00:00,NSC,63.26
2022-03-04 07:00:00,NSC,64.28
2022-03-07 07:00:00,NSC,70.63
2022-03-08 07:00:00,NSC,72.51
2022-03-09 07:00:00,NSC,70.63
2022-03-10 07:00:00,NSC,70.63
2022-03-11 07:00:00,NSC,70.55
2022-03-14 07:00:00,NSC,67.65
2022-03-15 07:00:00,NSC,69.77
2022-03-16 07:00:00,NSC,70.55
2022-03-17 07:00:00,NSC,68.2
2022-03-18 07:00:00,NSC,71.34
2022-03-21 07:00:00,NSC,70.71
2022-03-22 07:00:00,NSC,70.55
2022-03-23 07:00:00,NSC,69.93
2022-03-24 07:00:00,NSC,69.77
2022-03-25 07:00:00,NSC,70.55
2022-03-28 07:00:00,NSC,71.18
2022-03-29 07:00:00,NSC,71.73
2022-03-30 07:00:00,NSC,71.02
2022-03-31 07:00:00,NSC,71.02
2022-04-01 07:00:00,NSC,71.73
2022-04-04 07:00:00,NSC,71.1
2022-04-05 07:00:00,NSC,71.18
2022-04-06 07:00:00,NSC,72.12
2022-04-07 07:00:00,NSC,74.55
2022-04-08 07:00:00,NSC,75.26
2022-04-12 07:00:00,NSC,75.41
2022-04-13 07:00:00,NSC,75.41
2022-04-14 07:00:00,NSC,75.73
2022-04-15 07:00:00,NSC,74.79
2022-04-18 07:00:00,NSC,74.94
2022-04-19 07:00:00,NSC,75.02
2022-04-20 07:00:00,NSC,74.47
2022-04-21 07:00:00,NSC,71.34
2022-04-22 07:00:00,NSC,71.34
2022-04-25 07:00:00,NSC,67.81
2022-04-26 07:00:00,NSC,66.71
2022-04-27 07:00:00,NSC,70.55
2022-04-28 07:00:00,NSC,69.77
2022-04-29 07:00:00,NSC,70.16
2022-05-04 07:00:00,NSC,73.46
2022-05-05 07:00:00,NSC,73.38
2022-05-06 07:00:00,NSC,72.91
2022-05-09 07:00:00,NSC,73.92
2022-05-10 07:00:00,NSC,70.71
2022-05-11 07:00:00,NSC,71.34
2022-05-12 07:00:00,NSC,68.99
2022-05-13 07:00:00,NSC,66.24
2022-05-16 07:00:00,NSC,66.63
2022-05-17 07:00:00,NSC,67.5
2022-05-18 07:00:00,NSC,65.22
2022-05-19 07:00:00,NSC,68.28
2022-05-20 07:00:00,NSC,68.2
2022-05-23 07:00:00,NSC,66.63
2022-05-24 07:00:00,NSC,70.16
2022-05-25 07:00:00,NSC,70.48
2022-05-26 07:00:00,NSC,68.67
2022-05-27 07:00:00,NSC,70.55
2022-05-30 07:00:00,NSC,72.67
2022-05-31 07:00:00,NSC,71.73
2022-06-01 07:00:00,NSC,72.91
2022-06-02 07:00:00,NSC,73.53
2022-06-03 07:00:00,NSC,72.91
2022-06-06 07:00:00,NSC,73.46
2022-06-07 07:00:00,NSC,72.12
2022-06-08 07:00:00,NSC,73.69
2022-06-09 07:00:00,NSC,74.47
2022-06-10 07:00:00,NSC,75.26
2022-06-13 07:00:00,NSC,73.92
2022-06-14 07:00:00,NSC,73.69
2022-06-15 07:00:00,NSC,69.77
2022-06-16 07:00:00,NSC,69.85
2022-06-17 07:00:00,NSC,72.91
2022-06-20 07:00:00,NSC,70.63
2022-06-21 07:00:00,NSC,70.0
2022-06-22 07:00:00,NSC,68.2
2022-06-23 07:00:00,NSC,65.93
2022-06-24 07:00:00,NSC,72.75
2022-06-28 07:00:00,NSC,70.63
2022-06-29 07:00:00,NSC,72.12
2022-06-30 07:00:00,NSC,72.12
2022-07-01 07:00:00,NSC,70.55
2022-07-04 07:00:00,NSC,71.26
2022-07-05 07:00:00,NSC,70.71
2022-07-06 07:00:00,NSC,72.44
2022-07-07 07:00:00,NSC,70.55
2022-07-11 07:00:00,NSC,72.2
2022-07-12 07:00:00,NSC,72.11
2022-07-13 07:00:00,NSC,71.3
2022-07-14 07:00:00,NSC,68.02
2022-07-15 07:00:00,NSC,70.48
2022-07-18 07:00:00,NSC,69.66
2022-07-19 07:00:00,NSC,69.0
2022-07-20 07:00:00,NSC,69.66
2022-07-21 07:00:00,NSC,69.25
2022-07-22 07:00:00,NSC,70.8
2022-07-25 07:00:00,NSC,68.84
2022-07-26 07:00:00,NSC,69.66
2022-07-27 07:00:00,NSC,69.33
2022-07-28 07:00:00,NSC,70.8
2022-07-29 07:00:00,NSC,73.84
2022-08-01 07:00:00,NSC,75.15
2022-08-02 07:00:00,NSC,74.66
2022-08-03 07:00:00,NSC,73.84
2022-08-04 07:00:00,NSC,74.33
2022-08-05 07:00:00,NSC,73.75
2022-08-08 07:00:00,NSC,74.08
2022-08-09 07:00:00,NSC,74.33
2022-08-10 07:00:00,NSC,74.16
2022-08-11 07:00:00,NSC,74.33
2022-08-12 07:00:00,NSC,73.18
2022-08-15 07:00:00,NSC,74.57
2022-08-16 07:00:00,NSC,74.9
2022-08-17 07:00:00,NSC,73.75
2022-08-18 07:00:00,NSC,73.59
2022-08-19 07:00:00,NSC,72.11
2022-08-22 07:00:00,NSC,74.0
2022-08-23 07:00:00,NSC,72.11
2022-08-24 07:00:00,NSC,71.3
2022-08-25 07:00:00,NSC,71.3
2022-08-26 07:00:00,NSC,71.3
2022-08-29 07:00:00,NSC,70.89
2022-08-30 07:00:00,NSC,70.89
2022-08-31 07:00:00,NSC,70.89
2022-09-05 07:00:00,NSC,67.12
2022-09-06 07:00:00,NSC,67.77
2022-09-07 07:00:00,NSC,66.38
2022-09-08 07:00:00,NSC,66.38
2022-09-09 07:00:00,NSC,67.2
2022-09-12 07:00:00,NSC,67.44
2022-09-13 07:00:00,NSC,67.61
2022-09-14 07:00:00,NSC,66.87
2022-09-15 07:00:00,NSC,67.61
2022-09-16 07:00:00,NSC,67.28
2022-09-19 07:00:00,NSC,67.03
2022-09-20 07:00:00,NSC,67.28
2022-09-21 07:00:00,NSC,68.02
2022-09-22 07:00:00,NSC,67.85
2022-09-23 07:00:00,NSC,68.26
2022-09-26 07:00:00,NSC,67.2
2022-09-27 07:00:00,NSC,67.2
2022-09-28 07:00:00,NSC,66.79
2022-09-29 07:00:00,NSC,66.38
2022-09-30 07:00:00,NSC,65.97
2022-10-03 07:00:00,NSC,64.0
2022-10-04 07:00:00,NSC,64.41
2022-10-05 07:00:00,NSC,65.56
2022-10-06 07:00:00,NSC,64.0
2022-10-07 07:00:00,NSC,61.79
2022-10-10 07:00:00,NSC,60.72
2022-10-11 07:00:00,NSC,60.81
2022-10-12 07:00:00,NSC,60.64
2022-10-13 07:00:00,NSC,60.64
2022-10-14 07:00:00,NSC,60.72
2022-10-17 07:00:00,NSC,60.64
2022-10-18 07:00:00,NSC,61.13
2022-10-19 07:00:00,NSC,61.62
2022-10-20 07:00:00,NSC,61.05
2022-10-21 07:00:00,NSC,60.64
2022-10-24 07:00:00,NSC,59.82
2022-10-25 07:00:00,NSC,59.82
2022-10-26 07:00:00,NSC,57.77
2022-10-27 07:00:00,NSC,58.18
2022-10-28 07:00:00,NSC,59.41
2022-10-31 07:00:00,NSC,59.5
2022-11-01 07:00:00,NSC,60.23
2022-11-02 07:00:00,NSC,59.82
2022-11-03 07:00:00,NSC,60.48
2022-11-04 07:00:00,NSC,59.0
2022-11-07 07:00:00,NSC,58.43
2022-11-08 07:00:00,NSC,57.36
2022-11-09 07:00:00,NSC,58.18
2022-11-10 07:00:00,NSC,57.36
2022-11-11 07:00:00,NSC,57.36
2022-11-14 07:00:00,A@,56.38
2022-11-15 07:00:00,NSC,53.35
2022-11-16 07:00:00,NSC,52.94
2022-11-17 07:00:00,NSC,55.32
2022-11-18 07:00:00,NSC,53.35
2022-11-21 07:00:00,NSC,56.95
2022-11-22 07:00:00,NSC,53.35
2022-11-23 07:00:00,NSC,54.99
2022-11-24 07:00:00,NSC,51.96
2022-11-25 07:00:00,NSC,54.5
2022-11-28 07:00:00,NSC,54.99
2022-11-29 07:00:00,NSC,55.4
2022-11-30 07:00:00,NSC,56.63
2022-12-01 07:00:00,NSC,57.94
2022-12-02 07:00:00,NSC,57.45
2022-12-05 07:00:00,NSC,57.53
2022-12-06 07:00:00,NSC,57.12
2022-12-07 07:00:00,NSC,57.04
2022-12-08 07:00:00,NSC,57.04
2022-12-09 07:00:00,NSC,56.71
2022-12-12 07:00:00,NSC,57.36
2022-12-13 07:00:00,NSC,57.45
2022-12-14 07:00:00,NSC,59.0
2022-12-15 07:00:00,NSC,58.84
2022-12-16 07:00:00,NSC,59.41
2022-12-19 07:00:00,NSC,59.82
2022-12-20 07:00:00,NSC,59.0
2022-12-21 07:00:00,NSC,59.0
2022-12-22 07:00:00,NSC,58.02
2022-12-23 07:00:00,NSC,59.0
2022-12-26 07:00:00,NSC,58.68
2022-12-27 07:00:00,NSC,55.76
2022-12-28 07:00:00,NSC,61.06
2022-12-29 07:00:00,NSC,58.58
2022-12-30 07:00:00,NSC,59.18
2023-01-03 07:00:00,NSC,59.86
2023-01-04 07:00:00,NSC,59.52
2023-01-05 07:00:00,NSC,60.29
2023-01-06 07:00:00,NSC,61.14
2023-01-09 07:00:00,NSC,60.29
2023-01-10 07:00:00,NSC,60.2
2023-01-11 07:00:00,NSC,59.86
2023-01-12 07:00:00,NSC,59.86
2023-01-13 07:00:00,NSC,60.38
2023-01-16 07:00:00,NSC,59.43
2023-01-18 07:00:00,NSC,60.46
2023-01-19 07:00:00,NSC,59.86
2023-01-27 07:00:00,NSC,59.86
2023-01-30 07:00:00,NSC,59.52
2023-01-31 07:00:00,NSC,59.09
2023-02-01 07:00:00,NSC,59.18
2023-02-02 07:00:00,NSC,59.86
2023-02-03 07:00:00,NSC,59.43
2023-02-06 07:00:00,NSC,59.6
2023-02-07 07:00:00,NSC,59.69
2023-02-08 07:00:00,NSC,59.78
2023-02-09 07:00:00,NSC,59.86
2023-02-10 07:00:00,NSC,59.86
2023-02-13 07:00:00,NSC,59.6
2023-02-14 07:00:00,NSC,59.69
2023-02-15 07:00:00,NSC,59.86
2023-02-16 07:00:00,NSC,59.86
2023-02-17 07:00:00,NSC,59.86
2023-02-20 07:00:00,NSC,60.12
2023-02-21 07:00:00,NSC,59.69
2023-02-23 07:00:00,NSC,59.86
2023-02-24 07:00:00,NSC,59.86
2023-02-27 07:00:00,NSC,60.12
2023-02-28 07:00:00,NSC,59.86
2023-03-01 07:00:00,NSC,60.72
2023-03-02 07:00:00,NSC,60.03
2023-03-03 07:00:00,NSC,60.63
2023-03-06 07:00:00,NSC,59.95
2023-03-07 07:00:00,NSC,59.86
2023-03-09 07:00:00,NSC,59.86
2023-03-10 07:00:00,NSC,59.86
