time,symbol,open
2018-09-04 07:00:00,SGH,43.38
2018-09-05 07:00:00,SGH,39.06
2018-09-25 07:00:00,SGH,38.39
2018-10-04 07:00:00,SGH,36.57
2018-10-08 07:00:00,SGH,36.32
2018-10-09 07:00:00,SGH,40.89
2018-11-08 07:00:00,SGH,37.23
2018-11-14 07:00:00,SGH,36.23
2018-11-15 07:00:00,SGH,37.31
2018-11-16 07:00:00,SGH,39.47
2018-11-19 07:00:00,SGH,42.8
2018-11-27 07:00:00,SGH,44.05
2018-12-05 07:00:00,SGH,46.54
2018-12-11 07:00:00,SGH,56.51
2019-03-05 07:00:00,SGH,50.86
2019-03-07 07:00:00,SGH,45.79
2019-03-11 07:00:00,SGH,41.22
2019-03-12 07:00:00,SGH,37.4
2019-03-19 07:00:00,SGH,38.23
2019-03-20 07:00:00,SGH,49.28
2019-04-17 07:00:00,SGH,53.19
2019-04-25 07:00:00,SGH,53.19
2019-04-26 07:00:00,SGH,47.87
2019-05-02 07:00:00,SGH,47.87
2019-05-07 07:00:00,SGH,47.87
2019-05-13 07:00:00,SGH,47.87
2019-05-23 07:00:00,SGH,47.87
2019-05-31 07:00:00,SGH,47.87
2019-06-19 07:00:00,SGH,50.81
2019-06-21 07:00:00,SGH,49.97
2019-06-28 07:00:00,SGH,49.97
2019-07-10 07:00:00,SGH,49.97
2019-08-14 07:00:00,SGH,45.01
2019-08-22 07:00:00,SGH,40.56
2019-08-23 07:00:00,SGH,39.05
2019-08-30 07:00:00,SGH,40.06
2019-09-03 07:00:00,SGH,36.11
2019-09-04 07:00:00,SGH,39.55
2019-09-05 07:00:00,SGH,42.75
2019-09-06 07:00:00,SGH,38.55
2019-09-16 07:00:00,SGH,42.83
2019-09-19 07:00:00,SGH,38.63
2019-09-26 07:00:00,SGH,41.99
2019-09-27 07:00:00,SGH,52.49
2019-10-09 07:00:00,SGH,47.28
2019-10-10 07:00:00,SGH,42.58
2019-10-11 07:00:00,SGH,38.38
2019-10-22 07:00:00,SGH,36.78
2019-10-24 07:00:00,SGH,38.46
2019-10-25 07:00:00,SGH,41.99
2019-10-28 07:00:00,SGH,43.67
2019-10-29 07:00:00,SGH,43.08
2019-10-31 07:00:00,SGH,42.75
2019-11-04 07:00:00,SGH,38.63
2019-11-27 07:00:00,SGH,37.37
2019-12-03 07:00:00,SGH,-41.07
2019-12-04 07:00:00,SGH,37.37
2019-12-10 07:00:00,SGH,37.45
2019-12-24 07:00:00,SGH,37.12
2019-12-25 07:00:00,SGH,40.81
2019-12-26 07:00:00,SGH,41.99
2019-12-27 07:00:00,SGH,39.89
2019-12-31 07:00:00,SGH,39.47
2020-01-02 07:00:00,SGH,39.64
2020-01-14 07:00:00,SGH,38.55
2020-09-16 07:00:00,SGH,-34.73
2020-10-30 07:00:00,SGH,37.54
2020-11-17 07:00:00,SGH,-30.12
2020-12-24 07:00:00,SGH,37.54
2020-12-28 07:00:00,SGH,44.37
2020-12-30 07:00:00,SGH,46.08
2020-12-31 07:00:00,SGH,47.7
2021-01-28 07:00:00,SGH,43.0
2021-02-01 07:00:00,SGH,38.74
2021-06-15 07:00:00,SGH,35.84
2021-10-22 07:00:00,SGH,37.29
2021-10-25 07:00:00,SGH,40.02
2021-10-26 07:00:00,SGH,35.92
2021-11-29 07:00:00,SGH,-31.4
2021-12-23 07:00:00,SGH,38.82
2021-12-24 07:00:00,SGH,42.41
2021-12-27 07:00:00,SGH,37.46
2021-12-28 07:00:00,SGH,40.96
2021-12-29 07:00:00,SGH,44.88
2021-12-30 07:00:00,SGH,45.22
2022-01-26 07:00:00,SGH,46.08
2022-02-07 07:00:00,SGH,46.93
2022-02-09 07:00:00,SGH,42.24
2022-02-15 07:00:00,SGH,42.24
2022-02-22 07:00:00,SGH,40.1
2022-02-25 07:00:00,SGH,40.1
2022-03-03 07:00:00,SGH,36.26
2022-03-11 07:00:00,SGH,-34.13
2022-03-21 07:00:00,SGH,35.84
2022-03-22 07:00:00,SGH,35.84
2022-12-27 07:00:00,SGH,36.01
2022-12-28 07:00:00,SGH,39.59
2022-12-29 07:00:00,SGH,43.52
2022-12-30 07:00:00,SGH,43.52
2023-01-05 07:00:00,SGH,51.2
2023-01-06 07:00:00,SGH,51.2
2023-01-10 07:00:00,SGH,55.46
2023-01-11 07:00:00,SGH,60.5
2023-01-19 07:00:00,SGH,60.58
2023-02-08 07:00:00,SGH,54.52
2023-02-09 07:00:00,SGH,49.15
2023-02-13 07:00:00,SGH,44.28
2023-02-20 07:00:00,SGH,40.1
2023-02-22 07:00:00,SGH,36.86
2023-02-27 07:00:00,SGH,-33.28
2023-09-20 07:00:00,SGH,-22.62
2024-03-14 07:00:00,SGH,-20.98
2024-07-04 07:00:00,SGH,36.84
2024-07-05 07:00:00,SGH,40.48
2024-07-08 07:00:00,SGH,38.49
2024-07-09 07:00:00,SGH,38.31
2024-07-10 07:00:00,SGH,38.49
2024-07-15 07:00:00,SGH,-34.27
2024-08-23 07:00:00,SGH,-24.34
2025-09-09 07:00:00,SGH,-27.5
2021-09-14 07:00:00,SGI,36.55
2021-12-02 07:00:00,SGI,-24.63
2022-03-11 07:00:00,SGI,-25.15
2023-03-15 07:00:00,SGI,-16.27
2023-04-24 07:00:00,SGI,-14.79
2023-12-04 07:00:00,SGI,-13.09
2023-12-29 07:00:00,SGI,-13.63
2024-06-18 07:00:00,SGI,-12.82
2024-08-22 07:00:00,SGI,-12.91
2021-09-22 07:00:00,SHN,-17.5
2021-12-08 07:00:00,SHN,-15.7
2021-12-20 07:00:00,SHN,-17.3
2022-04-05 07:00:00,SHS,-19.21
2023-07-27 07:00:00,SHS,-12.86
2024-02-29 07:00:00,SHS,-14.89
2024-10-11 07:00:00,SHS,-13.12
2026-03-09 07:00:00,SHS,-18.0
2026-04-22 07:00:00,SHS,-17.5
2017-01-12 07:00:00,SID,36.22
2017-01-13 07:00:00,SID,41.63
2017-01-16 07:00:00,SID,47.86
2017-01-17 07:00:00,SID,38.52
2017-01-18 07:00:00,SID,36.8
2017-09-27 07:00:00,SID,-14.01
2018-03-13 07:00:00,SID,-18.68
2018-05-08 07:00:00,SID,-14.26
2018-08-10 07:00:00,SID,-14.59
2019-06-27 07:00:00,SID,-14.16
2021-03-18 07:00:00,SID,-13.97
2021-06-14 07:00:00,SID,-13.28
2022-01-13 07:00:00,SID,-21.15
2023-06-08 07:00:00,SID,-12.98
2023-10-30 07:00:00,SID,-12.69
2024-07-11 07:00:00,SID,-16.03
2024-07-15 07:00:00,SID,-15.54
2024-09-06 07:00:00,SID,-12.98
2025-06-20 07:00:00,SID,-16.23
2025-08-06 07:00:00,SID,-18.8
2025-12-16 07:00:00,SID,-14.0
2025-12-26 07:00:00,SID,-15.1
2026-03-25 07:00:00,SID,-14.5
2018-10-10 07:00:00,SMA,-13.09
2019-04-03 07:00:00,SMA,-12.85
2016-07-28 07:00:00,SMT,-14.79
2017-02-06 07:00:00,SMT,-14.13
2017-12-01 07:00:00,SMT,-13.98
2018-05-21 07:00:00,SMT,-16.19
2021-09-15 07:00:00,SMT,-27.07
2021-09-21 07:00:00,SMT,37.42
2021-11-03 07:00:00,SMT,-14.17
2021-12-24 07:00:00,SMT,-13.69
2022-04-01 07:00:00,SMT,-15.13
2025-11-13 07:00:00,SMT,-12.6
2016-10-31 07:00:00,SRF,-13.7
2017-03-09 07:00:00,SRF,-15.43
2017-07-03 07:00:00,SRF,-13.11
2017-07-06 07:00:00,SRF,-13.18
2017-12-19 07:00:00,SRF,-12.72
2022-08-24 07:00:00,SRF,-13.05
2021-07-21 07:00:00,SSB,-19.32
2022-08-12 07:00:00,SSB,-22.99
2026-01-29 07:00:00,SSB,-17.45
2026-03-18 07:00:00,SSB,-16.7
2015-09-28 07:00:00,SSF,70.4
