model_run_id,prediction_date,rank,target_date,symbol,real_close,predicted_close,actual_return,predicted_return,direction_correct,model_name,created_at
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,3,2025-09-12,PXM,0.6,0.80638754,0.0,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,4,2025-09-12,PVH,0.7,0.92192185,0.0,0.3170312132154194,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,5,2025-09-12,G20,0.6,0.8747236,-0.1428571428571428,0.24960516180310943,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,6,2025-09-12,PXA,0.9,0.984312,0.125,0.23038999736309052,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,7,2025-09-12,FTM,0.7,0.9623713,-0.1250000000000001,0.20296411216259003,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,8,2025-09-12,JOS,1.0,1.0675541,0.11111111111111116,0.18617124027676057,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,9,2025-09-12,PVV,1.4,1.6933417,-0.06666666666666676,0.1288944880167644,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-08,10,2025-09-12,PVR,1.3,1.34147,0.08333333333333348,0.11789166927337646,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,1,2025-08-20,NDC,117.2,132.26292,0.009474590869939847,0.1392155400028936,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,2,2025-08-18,HHG,1.7,1.7022321,0.1333333333333333,0.13482141494750977,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,3,2025-08-18,KSQ,2.1,2.2449589,0.0,0.06902803693498871,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,4,2025-08-18,GPC,2.8,2.8186088,0.03703703703703698,0.04392917067916291,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,5,2025-08-18,PV2,3.1,2.9171276,0.1071428571428572,0.04183128901890343,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,6,2025-08-21,HAV,3.7,3.6389625,0.05714285714285716,0.03970357349940712,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,7,2025-08-18,HID,2.99,3.1272013,-0.009933774834437026,0.035497125410875796,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,8,2025-08-18,TTF,3.24,3.5055444,-0.04705882352941171,0.03104247766382562,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,9,2025-08-18,HU3,3.7,3.8050497,0.0,0.028391799411258134,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-11,10,2025-08-18,FCM,4.02,4.1490746,-0.004950495049505066,0.026998652089940345,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,1,2025-08-21,NDC,117.0,132.26292,0.007751937984496138,0.1392155400028936,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,2,2025-08-19,KSQ,2.2,2.2989383,0.0,0.04497194290161133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,3,2025-08-19,PV2,3.2,2.9224887,0.14285714285714302,0.04374596050807411,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,4,2025-08-19,HHG,1.6,1.7741567,-0.05882352941176461,0.04362158214344691,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,5,2025-08-19,HID,2.98,3.1186426,-0.009966777408637828,0.03609387660739438,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,6,2025-08-19,BTN,2.9,2.9987214,0.0,0.034041848675958164,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,7,2025-08-19,VTA,3.2,3.4095397,-0.030303030303030165,0.0331938483498313,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,8,2025-08-19,TTF,3.46,3.5055444,0.01764705882352935,0.03104247766382562,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,9,2025-08-19,HU3,3.7,3.8050497,0.0,0.028391799411258134,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-12,10,2025-08-19,DRH,3.58,3.5837114,0.025787965616045794,0.026851399921756114,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,1,2025-08-20,HHG,1.6,1.7722651,0.0,0.10766567289829254,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,2,2025-08-20,BTN,2.9,2.935815,0.03571428571428581,0.04850539139338905,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,3,2025-08-20,PV2,3.2,2.8239698,0.18518518518518512,0.04591475592719174,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,4,2025-08-20,KSQ,2.1,2.2989383,-0.045454545454545525,0.04497194290161133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,5,2025-08-20,GPC,3.1,2.9224887,0.1071428571428572,0.04374596050807411,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,6,2025-08-21,TRC,71.3,69.61685,0.059435364041604766,0.03442573263953386,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,7,2026-03-17,BLN,6.9,8.241997,-0.13425345043914672,0.03412757404475775,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,8,2025-08-20,HID,2.95,3.101196,-0.019933554817275656,0.03029769124382753,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,9,2025-08-20,KMR,3.18,3.2723296,0.0,0.029034455617268806,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-13,10,2025-08-20,HU3,3.6,3.8050497,-0.027027027027027084,0.028391799411258134,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,1,2025-08-22,NDC,117.0,131.63203,0.0,0.12506012223724627,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,2,2025-08-21,HHG,1.6,1.7692183,0.0,0.10576145350933075,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,3,2025-08-21,KSQ,2.2,2.333206,0.0,0.060548153790560555,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,4,2025-08-21,GPC,3.0,2.935815,0.0714285714285714,0.04850539139338905,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,5,2025-08-21,PV2,3.2,2.8239698,0.18518518518518512,0.04591475592719174,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,6,2025-08-21,HID,2.99,3.1186426,0.0,0.043024270430854994,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,7,2025-08-25,SZG,38.0,36.502598,0.08262108262108248,0.039960051533842966,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,8,2025-08-25,DPC,8.0,8.510326,-0.024390243902438935,0.03784468115829842,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,9,2025-08-21,MCG,3.3,3.6277933,-0.05714285714285716,0.03651237487792969,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-14,10,2025-08-21,SJM,5.5,6.010892,-0.051724137931034475,0.036360674890978606,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,1,2025-09-19,MPT,0.6,0.8772337,0.0,0.4620561401049297,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,2,2025-09-19,PVH,0.7,0.8765148,0.16666666666666674,0.46085798740386963,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,3,2025-09-19,ACM,0.7,0.8293165,0.16666666666666674,0.3821941614151001,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,4,2025-09-19,FTM,0.8,0.9623713,0.14285714285714302,0.37481612818581733,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,5,2025-09-19,G20,0.7,0.9326168,0.0,0.33230967181069526,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,6,2025-09-19,LMH,1.0,1.1362871,0.11111111111111116,0.26254121462504076,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,7,2025-09-19,PXM,0.7,0.8747236,0.0,0.24960516180310943,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,8,2025-09-19,PXA,0.8,0.984312,0.0,0.23038999736309052,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,9,2025-09-19,JOS,1.0,1.0675541,0.11111111111111116,0.18617124027676057,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-15,10,2025-09-19,PXI,1.2,1.3679011,0.0,0.13991757233937596,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,1,2025-08-27,NDC,122.0,130.26721,0.042735042735042805,0.11339497362446571,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,2,2025-08-25,KSQ,2.1,2.2478845,0.0,0.07042119616553899,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,3,2025-08-25,HHG,1.5,1.8127849,-0.11764705882352944,0.06634406482472133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,4,2025-08-26,TBR,6.81,6.746265,0.059097978227060644,0.04918583740898841,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,5,2025-08-25,BTN,2.8,2.935815,0.0,0.04850539139338905,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,6,2025-08-25,TTF,3.0,3.3836882,-0.07407407407407418,0.04434821340772843,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,7,2025-08-25,GPC,2.8,2.9224887,0.0,0.04374596050807411,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,8,2025-08-25,MCG,3.0,3.322363,-0.0625,0.03823840618133545,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,9,2025-08-25,DRH,3.11,3.4749331,-0.07164179104477619,0.03729347684490136,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-18,10,2025-08-25,HID,2.93,3.0948677,-0.02006688963210701,0.0350728114711798,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,1,2025-08-26,HHG,1.6,1.7722651,0.0,0.10766567289829254,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,2,2025-08-26,KSQ,2.1,2.2989383,-0.045454545454545525,0.04497194290161133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,3,2025-08-26,GPC,2.8,2.9224887,0.0,0.04374596050807411,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,4,2025-08-26,VEF,134.65,137.33446,0.01860957712383704,0.03891714499932619,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,5,2025-08-26,DLG,3.07,3.3604972,-0.05246913580246926,0.03719050501599708,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,6,2025-08-26,MCG,3.2,3.5261416,-0.05882352941176461,0.0371004833894617,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,7,2025-08-26,BTN,3.2,2.9987214,0.10344827586206895,0.034041848675958164,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,8,2025-08-28,TBR,6.52,6.841057,-0.015105740181268978,0.03339226944569007,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,9,2025-08-26,CTR,84.37,92.70708,-0.06297201243891604,0.02962102428217661,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-19,10,2025-08-26,VTA,2.8,3.2940838,-0.1250000000000001,0.029401198029518127,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,1,2025-09-04,NDC,123.0,130.26721,0.04948805460750849,0.11149498220189846,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,2,2025-08-27,HHG,1.6,1.7336371,0.0,0.08352318406105042,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,3,2025-08-27,KSQ,2.1,2.2449589,0.0,0.06902803693498871,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,4,2025-08-27,VEF,139.58,136.11555,0.0828549262994569,0.05597792714949801,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,5,2025-08-27,CTR,86.23,91.09857,-0.01776967763982229,0.03768734226385395,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,6,2025-08-27,BTN,3.0,2.9987214,0.034482758620689724,0.034041848675958164,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,7,2025-08-27,HID,2.93,3.0504074,-0.006779661016949157,0.03403641005693858,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,8,2025-08-27,VE9,4.7,4.639936,0.04444444444444451,0.03109688229031038,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,9,2025-08-27,DLG,3.01,3.1963232,-0.02903225806451626,0.031071985921552026,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-20,10,2025-08-27,DRH,3.21,3.5229743,-0.06140350877192979,0.030109430614270627,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,1,2025-09-05,NDC,125.0,130.26721,0.06837606837606836,0.11339497362446571,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,2,2025-08-28,HHG,1.6,1.7336371,0.0,0.08352318406105042,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,3,2025-08-28,VEF,138.76,136.29306,0.08686457272656067,0.0675417897919195,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,4,2025-08-28,DLG,3.0,3.107081,0.013513513513513598,0.04968950555131246,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,5,2025-08-28,KSQ,2.1,2.2989383,-0.045454545454545525,0.04497194290161133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,6,2025-08-28,CTR,86.13,91.044785,-0.015657142857142925,0.040511823381696344,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,7,2025-08-28,GPC,2.8,3.1102703,-0.06666666666666676,0.03675675392150879,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,8,2025-08-28,HID,2.92,3.09244,-0.02341137123745829,0.03426083274509595,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,9,2025-08-28,BTN,3.1,2.9987214,0.06896551724137945,0.034041848675958164,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-21,10,2025-08-28,DTI,3.0,3.2040188,-0.032258064516129115,0.03355446169453269,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,1,2025-09-26,MPT,0.6,0.8597133,0.0,0.43285552660624194,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,2,2025-09-26,G20,0.7,0.85360676,0.16666666666666674,0.4226779341697693,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,3,2025-09-26,FTM,0.7,0.9623713,0.0,0.37481612818581733,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,4,2025-09-26,ACM,0.6,0.81251496,0.0,0.3541916012763977,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,5,2025-09-26,PXM,0.7,0.80638754,0.16666666666666674,0.34397923946380615,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,6,2025-09-26,PVH,0.7,0.92192185,0.0,0.3170312132154194,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,7,2025-09-26,PXA,0.8,1.0124317,0.0,0.26553967595100403,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,8,2025-09-26,LMH,1.0,1.0878532,0.11111111111111116,0.20872577031453443,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,9,2025-09-26,JOS,1.0,1.152747,0.0,0.1527470350265503,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-22,10,2025-09-26,PXI,1.3,1.3679011,0.08333333333333348,0.13991757233937596,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,1,2025-09-03,HHG,1.6,1.6610371,0.06666666666666665,0.10735805829366041,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,2,2025-09-03,TTF,3.16,3.1716814,0.053333333333333455,0.057227134704589844,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,3,2025-09-03,KSQ,2.1,2.2089057,0.0,0.05185985565185547,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,4,2025-09-03,MCG,2.8,3.1507864,-0.06666666666666676,0.05026213328043627,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,5,2025-09-03,GPC,2.8,2.9314284,0.0,0.046938725880214305,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,6,2025-09-03,DTI,2.8,3.0287323,-0.034482758620689724,0.0443904482085129,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,7,2025-09-03,HID,2.98,3.0504074,0.017064846416382284,0.04109467906756614,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,8,2025-09-03,DRH,3.38,3.2352254,0.08681672025723475,0.040265414492493656,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,9,2025-09-03,DLG,3.15,3.0776312,0.06418918918918926,0.03974028213604086,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-25,10,2025-09-03,PV2,3.1,3.1153438,0.03333333333333344,0.0384479363759358,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,1,2025-09-09,NDC,128.0,130.6318,0.06755629691409504,0.08950630041636254,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,2,2025-09-04,CTR,89.65,89.511345,0.0625814863102998,0.06093806933350665,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,3,2025-09-04,HHG,1.5,1.6924424,-0.0625,0.05777651071548462,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,4,2025-09-08,VTA,3.1,2.9594557,0.1071428571428572,0.0569484744753157,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,5,2025-09-04,KSQ,2.2,2.2089057,0.04761904761904767,0.05185985565185547,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,6,2025-09-04,GPC,2.8,2.9447548,0.0,0.051698156765529246,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,7,2025-09-04,KMR,3.1,3.2275298,-0.003215434083601254,0.037790920956725094,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,8,2025-09-04,HID,2.98,3.0504074,0.010169491525423568,0.03403641005693858,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,9,2025-09-10,SZG,38.0,38.168465,0.027027027027026973,0.03158012596336568,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-26,10,2025-09-04,FCM,3.94,4.058816,0.0,0.030156334039523447,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,1,2025-09-10,NDC,128.0,130.71231,0.049180327868852514,0.07141238353291501,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,2,2025-09-05,KSQ,2.1,2.2399223,0.0,0.06662965956188382,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,3,2025-09-05,CTR,88.67,91.74434,0.02829641656036186,0.06394919389142761,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,4,2025-09-05,GPC,2.8,2.9224887,0.0,0.04374596050807411,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,5,2025-09-05,HID,2.94,3.0504074,0.0034129692832762792,0.04109467906756614,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,6,2025-09-05,HHG,1.6,1.6621231,0.0,0.03882692754268646,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2025-08-27,7,2025-09-05,DLG,3.1,3.1186426,0.029900332225913706,0.03609387660739438,1,model1,2026-06-15 06:49:36
