trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-06-19,"VJC,JVC,SAM,VPG,ASM,EVG,IDI,HAP,TVN,TCI",10,0.0010183836906866306,0.006669581155433788,0.023369790999242124,0.004,-0.0029816163093133695,0.15980871032357924,-0.39154840534527857,0.19505385883852133
2025-06-20,"VJC,VLB,JVC,EVS,VPG,SAM,VSH,EVG,CTP,VIG",10,0.0036956554529554374,0.006900176848729521,0.02669887621888365,0.004,-0.00030434454704456266,0.1640949637082718,-0.3917335842702523,0.20329994180826394
2025-06-23,"VJC,SAM,EVG,JVC,VIG,ASM,HAP,GEE,VHC,VSH",10,0.02852749285925017,0.012065716493225272,0.02771035218922484,0.004,0.02452749285925017,0.19730367447294883,-0.3768143341019191,0.21781861776243683
2025-06-24,"VJC,VPH,EVG,JVC,SAM,GEE,EVS,IDI,TCI,VIG",10,0.013342496986997942,0.0067657576316380395,0.02788768532417456,0.004,0.009342496986997942,0.21327869514212572,-0.370992223895926,0.22605808336951383
2025-06-25,"VJC,JVC,VPH,SAM,PHC,EVS,VBB,HAP,VIG,IDI",10,0.030439565145006543,0.016014501747221736,0.02726050882820701,0.004,0.026439565145006543,0.250210371021953,-0.35436153182290675,0.24569279268783029
2025-06-26,"VJC,JVC,HAP,VPG,TVN,VIG,EVS,ASM,EVG,SAM",10,0.02063426069942057,0.012280057733144795,0.02662077268007823,0.004,0.01663426069942057,0.27600753774673925,-0.3436218132256744,0.26098997209979924
2025-06-27,"VJC,EVG,SMT,HBS,HAP,VIG,TVN,SAM,DCL,ASM",10,0.015780248528995077,0.013971581062144552,0.026977031400081786,0.004,0.011780248528995077,0.2961432538172539,-0.3358895150564617,0.278607995713543
2025-06-30,"VJC,EVG,TVN,JVC,EVS,BMS,HAP,TCI,SAM,NHH",10,0.035933175087127775,0.018538087764772043,0.022309338293549242,0.004,0.03193317508712777,0.3427177962946686,-0.3146823586635624,0.30231094295481986
2025-07-01,"VJC,VIG,EVG,VPH,ASM,PHC,CRE,JVC,NHH,TVN",10,0.0385707882826532,0.027196736252814022,0.02572078825442885,0.004,0.0345707882826532,0.3945074801389008,-0.2909903875785532,0.33772955018951567
2025-07-02,"VJC,JVC,EVG,CRE,SAM,DST,NHH,KDC,MSN,EVS",10,0.0352344641946132,0.022263648652454386,0.019968973183258763,0.004,0.0312344641946132,0.4436422040169752,-0.26884485222573895,0.3675122908869408
2025-07-03,"VJC,IDI,VPH,JVC,THG,MSN,EVG,ASM,DPR,ACV",10,0.03359301679339015,0.02819912775555027,0.027622263052300533,0.004,0.02959301679339015,0.4921385008201642,-0.24720776565908154,0.40607494468494676
2025-07-04,"VJC,JVC,MSN,SAM,ASM,ACV,KDC,S99,EVG,EVS",10,0.03912508501898776,0.02417302592543072,0.022621658273461232,0.004,0.035125085018987756,0.5505185465248579,-0.22076587442622309,0.4400640307759145
2025-07-07,"VJC,JVC,PHC,EVG,EVS,IDI,MSN,ASM,VIG,TVN",10,0.0425826155000361,0.02122941688533711,0.022765346463391657,0.004,0.038582615500036097,0.6165436816172007,-0.19070098377470313,0.47063575042683525
2025-07-08,"VJC,JVC,VLB,TNT,VPH,PHC,EVS,VIG,ASM,EVG",10,0.04549363498024034,0.01593998843443008,0.016620307392005772,0.004,0.041493634980240335,0.6900861297983076,-0.15712022580558305,0.4940776672798983
2025-07-09,"VJC,VPH,JVC,PHC,KDC,TNT,EVG,DBD,TDT,ASM",10,0.04381898075370463,0.020065146846215454,0.018393736077184596,0.004,0.03981898075370463,0.7641439813920428,-0.12355761229924866,0.5240565550735206
2025-07-10,"VJC,PHC,KDC,EVG,VPH,ASM,HAP,PLP,CRE,BCM",10,0.024967180527957655,0.025736918824784696,0.01603494546001192,0.004,0.020967180527957655,0.8081896826527679,-0.10518108653397273,0.5632810749158288
2025-07-11,"PHC,EVG,DST,VPH,JVC,IDI,KDC,SAM,VTD,IJC",10,0.03801865497948449,0.027000288032336537,0.016522653853873037,0.004,0.03401865497948449,0.8769346223350072,-0.07474055064765472,0.605490114214057
2025-07-14,"DST,KDC,TNT,EVS,JVC,VPG,IDI,SAM,EVG,MPC",10,0.025375471863032982,0.016358699335602495,0.01214393234769231,0.004,0.021375471863032982,0.9245627240328216,-0.0549626933220182,0.6317538442787667
2025-07-15,"PHC,DST,EVG,HAP,MSN,VHM,TNT,DPR,SAM,IDI",10,0.029291064341132978,0.024238417840831326,0.016178909903126714,0.004,0.025291064341132978,0.9809352146110133,-0.03106169399405423,0.6713049757697782
2025-07-16,"VJC,HPX,VHC,MSN,VHM,VPG,KDC,VTD,JVC,CRE",10,0.03335749389729771,0.0234883934924718,0.01271543750697981,0.004,0.02935749389729771,1.0470142489433423,-0.002616093588626578,0.710561244686585
2025-07-17,"EVS,DBD,PHC,IDI,LDP,VPG,EVG,KDC,VIG,VPH",10,0.010605411514531971,0.015258394667717006,0.012590486655167599,0.004,0.006605411514531971,1.0687236774294973,0.00397203755119202,0.7366616632613141
2025-07-18,"PHC,TNT,VPH,IDI,VTD,ASM,VHC,SAM,TDT,KDC",10,0.016373555213907976,0.022648128670404916,0.016129512671899215,0.004,0.012373555213907976,1.102596038784208,0.016394740991051426,0.7759938000678159
2025-07-21,"PHC,VIG,VPH,TDS,DBD,ASM,JVC,GEE,SAM,TCI",10,0.05517037566205264,0.041815591501872626,0.017366056423020648,0.004,0.05117037566205264,1.2185970521094767,0.06840404170849834,0.85025803132131
2025-07-22,"PHC,BTS,CTX,JVC,TNT,HPX,VCA,VIG,VPH,DST",10,0.006166728843750313,6.90469796991994e-05,0.014685739508444162,0.004,0.0021667288437503133,1.2322785385433797,0.07071898356244755,0.8503857860500368
2025-07-23,"VPH,PLP,HPX,PHC,JVC,EVG,ASM,TNT,VIG,AFX",10,0.014107854240871109,0.0020394102522758688,0.01720432578778821,0.004,0.010107854240871109,1.2637711987901743,0.08154165498123023,0.8541594817927727
2025-07-24,"APP,PHC,VPH,HPX,VIG,HAP,IDI,SHN,JVC,EVG",10,0.0021156655841315652,0.003566753011521267,0.019529877235455916,0.004,-0.0018843344158684348,1.268560581605803,0.07950366881855375,0.8607728107082979
2025-07-25,"HPX,PHC,DBD,HAP,SHN,JVC,THG,D2D,VTD,ACV",10,-0.01249665135967699,-0.005674909673787707,0.01521059456175251,0.004,-0.01649665135967699,1.240211170929169,0.06169547315256185,0.8502130930840883
2025-07-28,"PLP,PHC,HPX,VTD,HAP,PBC,VPH,VE9,VRE,IDI",10,-0.01938919582108839,-0.009141689258161566,0.010844044826760869,0.004,-0.02338919582108839,1.196775277855434,0.03686326982863353,0.8332990199257315
2025-07-29,"HPX,PHC,PLP,TRC,TNT,BVS,ACV,DGW,IDI,VPG",10,0.03427892932392016,0.028119097286775696,0.026099789251863847,0.004,0.03027892932392016,1.2720783823455752,0.06825837949434344,0.8848497334227738
2025-07-30,"HPX,VPH,PHC,IDI,JVC,BCM,EVS,PBC,DGW,ACV",10,0.03428158136446121,0.03720457630539187,0.015303185176751577,0.004,0.03028158136446121,1.3499688222763884,0.10060693253126884,0.9549747691540988
2025-07-31,"VTD,PHC,HPX,DGW,CTR,PLP,CRE,JVC,VOS,BTS",10,0.03380488505814061,0.032658118013456194,0.020474368950779875,0.004,0.02980488505814061,1.4294092482036556,0.13341039564955626,1.0188205658784626
2025-08-01,"CTR,EVS,GEE,PLP,VTD,SHN,HPX,VPH,TCI,VIG",10,0.042516554964230166,0.0435430421177321,0.019279648456685373,0.004,0.03851655496423016,1.5326993600355152,0.17706545945062224,1.106726154806652
2025-08-04,"HPX,PLP,SHN,TNT,VPH,VIG,HBS,JVC,SAM,APP",10,0.059140232722109755,0.04752860851841528,0.01182909178438012,0.004,0.05514023272210976,1.682483789603154,0.24196912281388672,1.2068559174739635
2025-08-05,"PHC,HPX,S99,CTR,ASM,EVS,VPH,BTS,IDI,JVC",10,0.059045171061368786,0.0465694381198925,0.017764288948753794,0.004,0.05504517106136879,1.840871503829621,0.31033352563211536,1.3096279575622858
2025-08-06,"HPX,BTS,VIG,JVC,VPH,S99,EVS,HAP,GSP,VCI",10,0.023813217825005062,0.03311361754947378,0.010520126058387059,0.004,0.019813217825005062,1.9085217957631655,0.3362954491988712,1.3861080944305755
2025-08-07,"HAP,HPX,JVC,HBS,VPH,S99,HCD,OIL,EVS,ACV",10,0.022164843261271792,0.03281770764306687,0.011370355627921746,0.004,0.018164843261271792,1.9729887254882486,0.36056904658431943,1.4644146922783534
2025-08-08,"VJC,EVS,HBS,HPX,TAR,VPH,BTS,VTD,JVC,SHN",10,0.02261318513300321,0.009996112220576567,0.015637084050507587,0.004,0.01861318513300321,2.0402174699360454,0.3858935701346269,1.4890492581004056
2025-08-11,"HAP,HBS,SHN,BTS,JVC,PHC,TVN,S99,ILA,VPH",10,0.014447710458962981,0.018445355402269145,0.012950856826595025,0.004,0.010447710458962981,2.084141651673962,0.4003729848823321,1.534960656279822
2025-08-12,"SHN,VPH,JVC,TRC,HAP,HPX,ASM,DGW,TVN,MSN",10,0.008910895793465878,0.0218791407302211,0.01459773205871564,0.004,0.004910895793465878,2.1116241165443164,0.40725007068307395,1.5904234172241414
2025-08-13,"TRC,SHN,VPH,NFC,HCD,HPX,PLP,HAP,APP,HBS",10,-0.0033560578721777536,0.0006843839598521256,0.016461194362678344,0.004,-0.007356057872177754,2.1011813259327297,0.3968982577225031,1.5921962614601148
2025-08-14,"TRC,JVC,SHN,GEE,HPX,DPR,VPH,VHC,CTP,HBS",10,-0.0336033769104521,-0.013806176532469783,0.01637949407909418,0.004,-0.037603376910452097,1.9969711609697565,0.3443701660318099,1.5564079422675885
2025-08-15,"HPX,SHN,VPH,HBS,JVC,DGW,MSN,TAR,RIC,TDC",10,-0.05223095162767781,-0.022792317534617197,0.018219282502141932,0.004,-0.056230951627677814,1.8404365052315996,0.26877495225598214,1.4981414806994082
2025-08-18,"CTR,HPX,VPG,JVC,IDI,VPH,HAP,CTP,SHN,VTD",10,-0.042514642546491274,-0.05214994537472259,0.014927704328323577,0.004,-0.04651464254649128,1.7196763625356732,0.20975833887985362,1.3678635389426055
2025-08-19,"CTR,SHN,GEE,VPH,BTS,D2D,IDI,JVC,HBS,APG",10,-0.04106022459155786,-0.03503099182137535,0.014770853320920008,0.004,-0.045060224591557854,1.6080058402736075,0.15524635642841744,1.2849149306757743
2025-08-20,"CTR,JVC,TVN,DGW,PHC,VPH,SHN,EVG,HCD,IDI",10,-0.02549792023289894,-0.020826955952714134,0.022567473596637865,0.004,-0.02949792023289894,1.5415071153913762,0.12116899155714478,1.2373271080588912
2025-08-21,"CTR,PHC,VHC,IDI,BTS,ASM,NLG,HPX,JVC,VPH",10,-0.007941877897535232,-0.008381967392494433,0.022483715142422513,0.004,-0.011941877897535232,1.521322776205221,0.10778012835746664,1.2185739051927977
2025-08-22,"CTR,VIG,JVC,TRC,SHN,HPX,TAR,TVN,VPH,VPG",10,0.034916289377416684,0.02068537517151887,0.030447486888327345,0.004,0.030916289377416684,1.609358011873074,0.14202857937231772,1.2644659387674522
2025-08-25,"SAM,JVC,TNT,NAG,HPX,CTR,GEE,PHC,VPG,HAP",10,0.062252031043344,0.05397411233293238,0.027124144523283045,0.004,0.058252031043344005,1.7717958478313953,0.20855406363030005,1.3866884777205861
2025-08-26,"CTR,JVC,TDT,HPX,SAM,ACV,VPH,IDI,BTP,VPG",10,0.038450702337237616,0.028496466607965752,0.015163753534366031,0.004,0.03445070233723761,1.8783733449159512,0.25018959993488643,1.4547006662295674
2025-08-27,"CTR,JVC,HPX,PHC,ASM,EVS,VIG,SAM,VPH,VPG",10,0.04310013654166215,0.015887433071689393,0.020066427062984515,0.004,0.03910013654166215,2.0024316290997093,0.29907218399530633,1.493699558775321
2025-08-28,"CTR,JVC,HPX,PHC,SAM,VPG,HAP,STB,TVN,ASM",10,0.0034167715430913014,-0.0261684791598516,0.019351320264425542,0.004,-0.0005832284569086987,2.012690252050094,0.2983145281300217,1.4284432338405781
2025-08-29,"CTR,HPX,MSN,L14,TAR,VPH,ASM,VHC,NAG,SAM",10,-0.03595980337157637,-0.027772772272248756,0.017779322101924167,0.004,-0.03995980337157637,1.9043545029669082,0.24643413487148513,1.3609986329310404
2025-09-03,"CTR,MSN,IDI,JVC,ASM,HPX,PHC,HBS,VTD,VPH",10,-0.023299627416300806,-0.034433500774234384,0.01677853194061172,0.004,-0.027299627416300806,1.836684125162924,0.21240694739053434,1.279701184676043
2025-09-04,"CTR,JVC,PBC,NLG,EVG,SAM,VPH,ASM,HPX,MSN",10,-0.033521695221523665,-0.030564534635532162,0.014728483001702996,0.004,-0.03752169522152367,1.741593664479478,0.1669153834260888,1.2100231788583482
2025-09-05,"CTR,MSN,HPX,EVS,VPH,BVS,SAM,TAR,VIG,HCD",10,-0.03889987420270898,-0.007742575570831638,0.02142368599510238,0.004,-0.04289987420270898,1.6349460158162823,0.11685486027190373,1.1929119073827477
2025-09-08,"CTR,GEE,EVS,VIG,SAM,HBS,VPH,HPX,PHC,ASM",10,0.03575202514791376,0.03528013501068062,0.030862759730675184,0.004,0.031752025147913754,1.7291506720371412,0.15231726388182687,1.2702781355417403
2025-09-09,"CTR,SAM,EVS,PLP,HPX,VPG,ASM,CTP,CRE,VIG",10,0.017383326413547562,0.021349184766469773,0.021214077366071327,0.004,0.013383326413547562,1.7765923890009154,0.16773910195632347,1.3187467229286973
2025-09-10,"CTR,HPX,VPG,SAM,PLP,ASM,EVS,DGW,TNT,ACV",10,0.012476109751665031,0.010457408754446128,0.023092499766797236,0.004,0.008476109751665031,1.8112334603817288,0.17763698674581607,1.3429948052083955
2025-09-11,"CTR,IMP,PHC,SAM,VIG,VPG,HPX,PLP,ASM,VTD",10,-0.007156883716949514,0.003236904687813373,0.019880748042389308,0.004,-0.011156883716949513,1.7911137894045792,0.1644982278239142,1.350578856076897
2025-09-12,"CTR,VLB,TAR,HPX,EVS,EVG,GEE,PLP,VPG,ASM",10,-0.017241000515314863,-0.013568033350172998,0.01736715383559435,0.004,-0.021241000515314863,1.7429921951231524,0.1397631203666232,1.3186861237654344
2025-09-15,"CTR,VTD,MSN,PHC,HPX,PBC,PLP,EVS,DVN,EVG",10,-0.04040698702499218,-0.03867852542724553,0.01662149367107535,0.004,-0.044406987024992184,1.6321561450851565,0.08914967426893794,1.229002763569572
2025-09-16,"CTR,MSN,VLB,VTD,DGW,EVG,HPX,ALV,VIG,EVS",10,-0.04967192405944622,-0.03237039209046494,0.021339269571173068,0.004,-0.05367192405944622,1.5014118849338818,0.03069291566220489,1.156849070142095
2025-09-17,"MSN,CTR,HPX,S99,VTD,GEE,KDC,PHC,SAM,CRE",10,-0.025811521444282115,-0.005465125201644612,0.022174313311303505,0.004,-0.029811521444282115,1.4368466384249285,-3.360829552856437e-05,1.1450616199327177
2025-09-18,"MSN,CTR,HPX,PHC,SAM,VIG,ACV,VPG,RIC,VTD",10,-0.01424960377410286,0.002042526179488458,0.02511367821722208,0.004,-0.01824960377410286,1.4021225393691186,-0.018282598731554578,1.1494429644480464
2025-09-19,"MSN,CTR,TAR,HPX,VIG,S99,SAM,EVS,IDI,STB",10,-0.014232894114008044,-0.004671762542301497,0.026096021083024935,0.004,-0.018232894114008046,1.3679333836174057,-0.03618214815876131,1.1394012773199247
2025-09-22,"MSN,CTR,HPX,EVS,STB,IDI,VIG,GEE,TCI,TVN",10,0.007113005344156853,0.006521779982667244,0.02966844237520554,0.004,0.0031130053441568526,1.3847765064296835,-0.03318177803518574,1.1533539817452425
2025-09-23,"MSN,CTR,HPX,SAM,VHC,VIG,EVS,TCI,STB,CRE",10,-0.0033865581981044057,0.0022611574498240636,0.026841663474140586,0.004,-0.007386558198104406,1.376700322001187,-0.04032323709871666,1.1582230541431744
2025-09-24,"MSN,CTR,HPX,VTD,VIG,EVS,IDI,SAM,S99,TVN",10,-0.0198504577872727,-0.00909097929772542,0.022659026589027676,0.004,-0.0238504577872727,1.3295217325863051,-0.06321196722172018,1.1386026930380853
2025-09-25,"MSN,CTR,TVN,DST,HPX,VIG,EVS,MML,TNT,MSB",10,-0.03194325454033355,-0.024308880526238162,0.022155053928651226,0.004,-0.03594325454033355,1.2551092269250619,-0.0968831779342082,1.0866156556799313
2025-09-26,"MSN,CTR,TVN,HPX,EVS,IDI,VIG,L14,VPG,D2D",10,-0.04831237282881844,-0.028751562469280123,0.025890073566163706,0.004,-0.05231237282881844,1.14615954918415,-0.1441273618380915,1.0266221953062717
2025-09-29,"CTR,VVS,HPX,TVN,HBS,DGC,IDI,MSN,SAM,EVG",10,0.002416215742196759,0.004401638757235764,0.023285579336849917,0.004,-0.001583784257803241,1.1513451336721547,-0.14548287944909688,1.0355426541074064
2025-09-30,"CTR,DGC,HPX,MSN,SAM,EVS,IDI,TVN,CRE,PHC",10,-0.002922812869684532,-0.0008921841783353825,0.025440842410265962,0.004,-0.006922812869684532,1.1450571544283243,-0.15139854156861243,1.0337265751570852
2025-10-01,"CTR,CTP,DGC,MSN,IDI,HPX,SAM,EVS,VPG,JVC",10,-0.007681372591877134,0.005028243440610227,0.029666828548669134,0.004,-0.011681372591877133,1.1285801711942884,-0.16131137138655982,1.0439526474686134
2025-10-02,"CTR,DGC,FRT,HPX,JVC,MSN,EVG,STB,CTP,EVS",10,0.018860205626295423,0.02044184635036996,0.030305703980419763,0.004,0.014860205626295423,1.168725630915068,-0.1488482859089284,1.0857348134355989
2025-10-03,"CTR,DGC,FRT,DGW,EVG,ASM,EVS,VIG,PHC,S99",10,0.03412105288188714,0.030144646094938856,0.031191362651708854,0.004,0.03012105288188714,1.242724832853825,-0.12321070011828239,1.1486085512345081
2025-10-06,"CTR,MSN,DGC,HPX,FRT,PBC,ASM,EVS,VPG,CRE",10,-0.007184834754111935,-0.0034801234152152037,0.02857501877745572,0.004,-0.011184834754111935,1.226611225530827,-0.13301744355163292,1.1411311283052252
2025-10-07,"MSN,CTR,TS3,CTP,VPH,DGC,HPX,VHC,VPG,CRE",10,-0.019289518217826727,-0.0097054366676996,0.0386448190017028,0.004,-0.023289518217826728,1.1836609677319325,-0.15320904959457515,1.1203505157422184
2025-10-08,"MSN,CTR,VPG,CTP,EVS,VMD,DGC,HPX,EVG,PLP",10,-0.001822346605868097,-0.009974672153151164,0.033397853157707935,0.004,-0.005822346605868097,1.1796815805790195,-0.15813936001054796,1.099200714497925
2025-10-09,"MSN,CTR,DGC,VPG,VIG,ASM,TVN,SAM,CRE,PLP",10,-0.04005323953622928,-0.012397355582355656,0.031604461049634616,0.004,-0.04405323953622928,1.0923782721193813,-0.1952260484401266,1.0731761768015593
2025-10-10,"MSN,CTR,DGC,VTD,VPH,VIG,PHC,VLB,SAM,TVN",10,-0.039872297862443395,-0.025118405764273558,0.03131404049287005,0.004,-0.0438722978624434,1.0089503424125326,-0.23053333095489692,1.0211012963718322
2025-10-13,"CTR,MSN,VPG,HAP,VPH,PHC,ACV,EVS,ASM,LDP",10,-0.05931653078439345,-0.07149186374417216,0.029273958704789726,0.004,-0.06331653078439345,0.8897863775825017,-0.27925329099305585,0.8766089978784475
2025-10-14,"CTR,MSN,SAM,VPH,PHC,ASM,EVS,VPG,IDI,JVC",10,-0.04822525926017697,-0.047473289691238915,0.03691304419286967,0.004,-0.05222525926017697,0.7986509395772348,-0.31689447473186283,0.7875201952849784
2025-10-15,"MSN,CTR,SAM,PHC,ASM,VPG,EVS,DGC,VIG,HAP",10,-0.02181360458972408,-0.028570910234613764,0.028858345136442764,0.004,-0.02581360458972408,0.7594158791863614,-0.3345278906541903,0.7364491162429321
2025-10-16,"MSN,VIG,PHC,VPG,EVS,VPH,DGC,SAM,ASM,CTR",10,-0.024511226629693617,-0.03307134809519038,0.028722444714548413,0.004,-0.028511226629693617,0.7162904378357429,-0.3535013167794889,0.6790224030700762
2025-10-17,"MSN,HBS,DGC,PHC,VIG,EVS,VPH,SAM,JVC,VHC",10,-0.04221103323617653,-0.02991388875832946,0.03056968927010919,0.004,-0.046211033236176535,0.6438440451213265,-0.3833766889169363,0.628796313681895
2025-10-20,"MSN,DGC,EVS,CTR,VIG,TCI,VLB,ASM,VRE,IDI",10,0.019496463705219458,0.011276967207784237,0.04851968504489157,0.004,0.015496463705219458,0.6758931908840757,-0.3738212081569453,0.6471641962994454
2025-10-21,"CTR,DGC,VIG,EVG,EVS,MSN,ASM,GSP,IDI,NVL",10,0.017898203614132892,0.011730233417882532,0.030032421585063494,0.004,0.013898203614132892,0.7058886684500578,-0.3651184478090588,0.6664858167996168
2025-10-22,"CTR,DGC,TCI,ASM,EVS,EVG,VIG,IDI,VPG,GSP",10,0.02553477803412345,0.012123524451838237,0.025122393590204205,0.004,0.02153477803412345,0.7494481569498566,-0.35144641450466707,0.6866894983482288
2025-10-23,"DGC,CTR,VHM,EVG,VHC,EVS,ASM,TCI,VIG,VPG",10,0.015841333138120105,0.010035437716189553,0.0261923168589022,0.004,0.011841333138120105,0.7771617480119697,-0.34376667544089456,0.7036161657554534
2025-10-24,"DGC,VHM,CTR,IDI,CT3,VPG,STB,ASM,EVS,TVN",10,0.019376191981438952,0.015843847913713387,0.025038282125541954,0.004,0.015376191981438952,0.8115963752235194,-0.3336763058578558,0.7306080011890261
2025-10-27,"DGC,CTR,EVG,VPG,STB,NAG,TCI,VHM,OIL,VHC",10,-0.030561996678564362,0.0019981169022863323,0.019847223666080514,0.004,-0.03456199667856436,0.7562303728210389,-0.35670578316164536,0.7340659582874338
2025-10-28,"DGC,CTR,ACV,EVG,ASM,OIL,IDI,JVC,VPG,CSM",10,-0.001159978356972835,0.004691262346737914,0.015669407150447335,0.004,-0.005159978356972835,0.7541931835987081,-0.3600251673976971,0.7422009166243075
2025-10-29,"DGC,CTR,ACV,EVS,OIL,ASM,AFX,CRE,PHC,NVL",10,-0.0016170158102231547,-0.015056326112500608,0.013305980250489301,0.004,-0.005617015810223155,0.7513566254866435,-0.3636199161505691,0.7159697714701145
2025-10-30,"DGC,VPG,TRC,ACV,VIG,VPH,EVS,OIL,IDI,ASM",10,-0.003825147911595972,-0.01770679274725027,0.018810867719593727,0.004,-0.007825147911595972,0.7446574273482036,-0.3685996844346847,0.6855854503661467
2025-10-31,"HBS,VPG,VHM,CT3,IDI,EVG,ASM,VHC,DGC,PLP",10,-0.0388195838077782,-0.0346360609120541,0.022534732794876854,0.004,-0.0428195838077782,0.6769305521313973,-0.3956359831632913,0.6272034100347927
2025-11-03,"VPG,CTR,VHM,EVS,DGC,CTP,DGW,SHS,VIG,TVN",10,-0.02976371284451105,-0.02333379906483126,0.022838016769722212,0.004,-0.033763712844511046,0.627018872717571,-0.4160415562813212,0.5892345726274326
2025-11-04,"CTP,NAG,DGC,CTR,ASM,VNP,VPG,VHM,IDI,TNT",10,-0.018703733916556064,-0.029025006390736813,0.01974433199297292,0.004,-0.022703733916556064,0.5965875446450464,-0.42929959340583634,0.5431070290005415
2025-11-05,"NAG,DGC,CTR,VHC,VPG,EVS,KDC,DPR,EVG,ASM",10,-0.01221794650704836,-0.007192630224918677,0.021613961166580764,0.004,-0.01621794650704836,0.5770805234307537,-0.4385551820715312,0.5320080307434678
2025-11-06,"CTR,DGC,VPG,CRE,ASM,EVS,BCM,HAG,IDI,VOS",10,0.006656214824265494,-0.005112036965210793,0.015240383007685177,0.004,0.002656214824265494,0.5875779101898737,-0.43706386402314257,0.5241763490593074
2025-11-07,"DGC,CTR,STB,NAG,VHM,VPG,IDI,VIG,MSN,TVN",10,0.01629649656569515,0.017224629483890908,0.023378059089466552,0.004,0.012296496565695151,0.6134498681510563,-0.43014172176039744,0.5504297219399636
2025-11-10,"VHM,CTR,DGC,NAG,MSN,VVS,VPG,TVN,EVG,IDI",10,0.06247712806225929,0.0443502295459045,0.03380271102539416,0.004,0.058477128062259284,0.7142535821855653,-0.39681804624644157,0.6191916360027938
2025-11-11,"DGC,VHM,CTR,ILA,GEE,JVC,NAG,OIL,ASM,PBC",10,0.050676135119030644,0.03870620433692205,0.02685647485382516,0.004,0.04667613511903064,0.8011253283446833,-0.3686638438716796,0.6818643983265529
2025-11-12,"DGC,ILA,NAG,VPG,CTR,ACV,JVC,TVN,ASM,CTX",10,0.025585794615905245,0.012872574766959249,0.018127185687983705,0.004,0.021585794615905245,0.8472085510732152,-0.3550359512718986,0.7035143235418986
2025-11-13,"ACV,NAG,IMP,VPG,JVC,CRE,TVN,ASM,HAP,MSB",10,0.016221882894418182,0.006479609150749663,0.011816873019498164,0.004,0.012221882894418182,0.8771737518702931,-0.3471532761972338,0.7145524305411539
2025-11-14,"VHC,JVC,ACV,ASM,CTR,KDC,VPG,NAG,PLP,IDI",10,-0.009676927526308587,0.0019535838566664783,0.010077698149998504,0.004,-0.013676927526308587,0.8590084775191555,-0.3560822135244722,0.7179019524908674
2025-11-17,"TS3,VHC,CTR,VPG,IMP,CRE,ASM,AVG,KDC,HAP",10,-0.0018981073093101153,-0.010245536446713693,0.013718405091682295,0.004,-0.005898107309310115,0.855479879939907,-0.3598801097274783,0.7003011254247418
2025-11-18,"EVS,VIG,VPG,EVG,NAG,CRE,RYG,OIL,HT1,CTR",10,-0.029389464875131454,-0.02265790581985466,0.009357201783926117,0.004,-0.033389464875131454,0.8009483191819,-0.3812533703196057,0.6617758626594752
2025-11-19,"ACV,EVS,VIG,EVG,CRE,IDI,OIL,VPG,NAG,ASM",10,-0.013686010558140404,-0.0003388555472857915,0.013160979800902362,0.004,-0.017686010558140404,0.7763005214709113,-0.392196529744947,0.6612127606900675
2025-11-20,"NAG,JVC,SAM,IDI,OIL,CTR,DPR,VPG,EVS,PLP",10,-9.620271741203056e-05,0.0031412865071471885,0.015066897290651183,0.004,-0.004096202717412031,0.7761296365338053,-0.39468621597145825,0.666431105920724
2025-11-21,"CTR,JVC,VIG,NAG,ASM,SAM,OIL,DPR,AGG,CTP",10,-0.009381507589418558,0.0034535542068271333,0.01674457941176206,0.004,-0.013381507589418558,0.7594668628688721,-0.40278622696641586,0.6721862160769638
2025-11-24,"CTR,ILA,VIG,JVC,ASM,VPG,EVS,SAM,DHA,OIL",10,-9.237911858379632e-05,-0.002898493070338233,0.021150192113019384,0.004,-0.004092379118583797,0.7593043248709028,-0.4052302521405091,0.6673393959173497
2025-11-25,"CTX,CTR,JVC,DGC,NAG,VVS,VPG,ASM,SAM,OIL",10,0.0009071841419348691,0.014745879645219607,0.02913391942872361,0.004,-0.0030928158580651307,0.760900337855263,-0.4070697654485863,0.6919257819772799
2025-11-26,"CTR,NAG,ASM,OIL,DGC,AVG,JVC,VPG,TCI,IDI",10,-0.012107536811656295,0.0008130229046720809,0.01401123701340492,0.004,-0.016107536811656296,0.7395801721930224,-0.4166204110283672,0.6933013563910329
2025-11-27,"CTR,ASM,DGC,ANT,OIL,NAG,IDI,CSM,ANV,EVG",10,0.002089511960848256,0.012791166830157701,0.014652292024249025,0.004,-0.001910488039151744,0.743215045769674,-0.4177349507553828,0.7149606565343629
2025-11-28,"CTR,HBS,DGC,VPG,JVC,CTX,SAM,VIG,ANT,ASM",10,-0.01141469633818346,0.011954184647364429,0.023148238704395686,0.004,-0.01541469633818346,0.7233167753700604,-0.42671038967782604,0.7354616128855402
2025-12-01,"CTR,CTX,JVC,NAG,EVS,DGC,ASM,DHA,OIL,TVN",10,-0.0030925447513877047,0.010883711184852788,0.017869776117524782,0.004,-0.007092544751387705,0.7179873411214115,-0.4307764718945416,0.7543498758525853
2025-12-02,"CTR,JVC,SAM,CTX,VPG,OIL,DGW,ASM,TCI,TDC",10,-0.011687997054142186,-0.0029970753171458717,0.015267357163045215,0.004,-0.015687997054142186,0.697907510139331,-0.4397064489266085,0.7490919571420296
